,Sun x,Sun y,Sun z,Magnetometer x,Magnetometer y,Magnetometer z,Earth x,Earth y,Earth z,Angular momentum of wheels x,Angular momentum of wheels y,Angular momentum of wheels z,Sun in view,Current fault,Current fault numeric,Current fault binary
0,0.022114546783155775,0.9969739404664612,-0.07452455200370461,-0.6072100317080391,-0.7854400251148964,0.11991640563589846,-0.33197954226316306,-0.12886134884252848,-0.9344433296317255,0.0,0.0,0.0,True,Sign_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
1,0.02217192921610066,0.9969689933849578,-0.07457366682563554,-0.6062064145165532,-0.7860901848095984,0.12073112417681227,-0.3319772471969203,-0.12886726136945248,-0.9344433296303702,0.0,0.0,0.0,True,Sign_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
2,0.022051278834338002,0.9969697624151695,-0.07459915503281936,-0.6053714040133528,-0.7866089066928046,0.12153966889231164,-0.33197866387835906,-0.1288636117815274,-0.934443329629015,0.0,0.0,0.0,True,Sign_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
3,0.022194156603760146,0.9969680945310687,-0.07457907145934412,-0.6040396547263678,-0.787460419598866,0.12264657795156245,-0.33197345146370605,-0.12887703921819396,-0.9344433296276597,0.0,0.0,0.0,True,Sign_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
4,0.02209719293095462,0.9969681453780664,-0.07460717905128841,-0.6028450799072135,-0.7881560871634553,0.12404753886658844,-0.3319817837716256,-0.12885557403820716,-0.9344433296263045,0.0,0.0,0.0,True,Sign_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
5,0.02204880087528514,0.996974966820469,-0.07453030198038074,-0.6018104009774801,-0.7888643477499153,0.12456838332589001,-0.33198130567346634,-0.12885680580698725,-0.9344433296249492,0.0,0.0,0.0,True,Sign_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
6,0.02222768382953432,0.9969721154737087,-0.07451530741701581,-0.6009345854740704,-0.789367388154226,0.12560553530670138,-0.3319826016297422,-0.12885346691928673,-0.934443329623594,0.0,0.0,0.0,True,Sign_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
7,0.022269549349389354,0.9969814206499031,-0.07437818262552987,-0.5999091767459559,-0.7899766549514456,0.12667227118716476,-0.3319851188573625,-0.1288469812675781,-0.9344433296222387,0.0,0.0,0.0,True,Sign_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
8,0.022026574373993003,0.9969653152434692,-0.07466585714258686,-0.5987303521123601,-0.790703257286237,0.12771188032577158,-0.3319766320125539,-0.12886884621443187,-0.9344433296208835,0.0,0.0,0.0,True,Sign_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
9,0.02211740706004905,0.9969724347171363,-0.07454384427386418,-0.5975859351027939,-0.7913965207106239,0.12877343349634984,-0.3319769974143454,-0.12886790491556077,-0.9344433296195283,0.0,0.0,0.0,True,Sign_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
