,Sun,Magnetometer,Earth,Angular momentum of wheels,Angular velocity of satellite,Sun in view,Current fault,Current fault numeric,Current fault binary
22,[-0.71826099  0.34004619  0.60702778],[-0.81006189 -0.40988832 -0.41927474],[ 8.97482006e-11 -1.27861141e-71 -1.00000000e+00],[ 3.14505470e-70  1.21097282e-09 -1.37019798e-81],[ 4.02166276e-072 -5.37414354e-033 -1.79160599e-102],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
23,[-0.71758694  0.34005171  0.60781133],[-0.81119466 -0.40845888 -0.41847887],[ 9.38276643e-11 -1.68077769e-71 -1.00000000e+00],[ 4.15921789e-70  1.32106126e-09 -1.96016206e-81],[ 5.02410677e-072 -5.86270203e-033 -2.64690170e-102],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
24,[-0.71691494  0.34004345  0.60857905],[-0.81249172 -0.40704142 -0.41734217],[ 9.79071279e-11  1.65072354e-17 -1.00000000e+00],[ 5.43487666e-70  1.43593615e-09 -2.76130806e-81],[ 6.21709799e-072 -6.37250220e-033 -3.84730096e-102],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
25,[-0.7162544   0.34005222  0.60938738],[-0.81374952 -0.40551772 -0.41637374],[ 1.01986592e-10 -2.80489816e-71 -1.00000000e+00],[ 7.02421894e-70  1.55559750e-09 -3.83534930e-81],[ 7.62658666e-072 -6.90354404e-033 -5.50892798e-102],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
26,[-0.71555625  0.34004486  0.61017942],[-0.81502149 -0.40402457 -0.41533615],[ 1.06065989e-10 -3.56755683e-71 -1.00000000e+00],[ 8.98710346e-70  1.68004530e-09 -5.25834481e-81],[ 9.28077822e-072 -7.45582755e-033 -7.77989679e-102],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
27,[-0.71491525  0.34005314  0.61097048],[-0.81624392 -0.40266721 -0.41425231],[ 1.10145519e-10 -4.49563465e-71 -1.00000000e+00],[ 1.13918244e-69  1.80927955e-09 -7.12325095e-81],[ 1.12102272e-071 -8.02935272e-033 -1.08473393e-101],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
28,[-0.71422813  0.34005261  0.61175696],[-0.81749642 -0.4010021  -0.41339681],[ 1.14224983e-10 -5.61665737e-71 -1.00000000e+00],[ 1.43159199e-69  1.94330026e-09 -9.54279936e-81],[ 1.34479314e-071 -8.62411957e-033 -1.49456177e-101],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
29,[-0.71355084  0.34005186  0.61255219],[-0.81877388 -0.39936422 -0.41245309],[ 1.18304512e-10 -6.96145052e-71 -1.00000000e+00],[ 1.78470261e-69  2.08210742e-09 -1.26527278e-80],[ 1.60294255e-071 -9.24012809e-033 -2.03658645e-101],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
30,[-0.71285999  0.34004888  0.61333169],[-0.82000562 -0.39806451 -0.41126077],[ 1.22383910e-10 -8.56439307e-71 -1.00000000e+00],[ 2.20837766e-69  2.22570104e-09 -1.66153914e-80],[ 1.89928754e-071 -9.87737828e-033 -2.74670057e-101],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
31,[-0.71219887  0.3400479   0.61410769],[-0.82120012 -0.39652358 -0.41036497],[ 1.26463308e-10  1.65072397e-17 -1.00000000e+00],[ 2.71367495e-69  2.37408110e-09 -2.16237838e-80],[ 2.23791718e-071 -1.05358701e-032 -3.66884338e-101],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
32,[-0.71150613  0.34005051  0.61490034],[-0.82248702 -0.39488658 -0.40936499],[ 1.30542837e-10 -1.27015978e-70 -1.00000000e+00],[ 3.31294622e-69  2.52724763e-09 -2.79059970e-80],[ 2.62320247e-071 -1.12156037e-032 -4.85645077e-101],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
33,[-0.71083742  0.34005626  0.61568413],[-0.82376559 -0.39349799 -0.40812938],[ 1.34622367e-10  1.65072410e-17 -1.00000000e+00],[ 4.01994156e-69  2.68520060e-09 -3.57301516e-80],[ 3.05980566e-071 -1.19165788e-032 -6.37410724e-101],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
34,[-0.71016054  0.340051    0.61647029],[-0.82497595 -0.39185448 -0.40726496],[ 1.38701699e-10  1.65072416e-17 -1.00000000e+00],[ 4.84991872e-69  2.84794003e-09 -4.54098290e-80],[ 3.55268973e-071 -1.26387957e-032 -8.29942013e-101],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
35,[-0.70947511  0.34005231  0.61725822],[-0.8260497  -0.39056415 -0.40632688],[ 1.42781162e-10 -1.65072423e-17 -1.00000000e+00],[ 5.81975767e-69  3.01546592e-09 -5.73100390e-80],[ 4.10712773e-071 -1.33822542e-032 -1.07251378e-100],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
36,[-0.70879493  0.34005324  0.6180353 ],[-0.82737681 -0.38900138 -0.40512411],[ 1.46860692e-10  1.65072430e-17 -1.00000000e+00],[ 6.94808023e-69  3.18777826e-09 -7.18537559e-80],[ 4.72871220e-071 -1.41469544e-032 -1.37615348e-100],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
37,[-0.7081168   0.34004652  0.6188178 ],[-0.82861642 -0.38732785 -0.40419298],[ 1.50940156e-10 -1.65072436e-17 -1.00000000e+00],[ 8.25537506e-69  3.36487705e-09 -8.95290591e-80],[ 5.42336454e-071 -1.49328963e-032 -1.75390891e-100],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
38,[-0.70743353  0.34005201  0.61960528],[-0.82980925 -0.38583018 -0.40317698],[ 1.55019619e-10 -3.61965001e-70 -1.00000000e+00],[ 9.76412798e-69  3.54676230e-09 -1.10896914e-79],[ 6.19734447e-071 -1.57400798e-032 -2.22114759e-100],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
39,[-0.70674322  0.34004626  0.62037931],[-0.83100444 -0.38416524 -0.40230421],[ 1.59099017e-10 -1.65072450e-17 -1.00000000e+00],[ 1.14989579e-68  3.73343400e-09 -1.36599630e-79],[ 7.05725934e-071 -1.65685049e-032 -2.79589072e-100],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
40,[-0.70605375  0.34005374  0.62115634],[-0.83219897 -0.38280083 -0.4011339 ],[ 1.63178547e-10 -1.65072457e-17 -1.00000000e+00],[ 1.34867581e-68  3.92489215e-09 -1.67370035e-79],[ 8.01007359e-071 -1.74181718e-032 -3.49918452e-100],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
41,[-0.70537417  0.34005555  0.62193834],[-0.83354105 -0.38109349 -0.39997133],[ 1.67257944e-10 -5.74611775e-70 -1.00000000e+00],[ 1.57568435e-68  4.12113676e-09 -2.04041405e-79],[ 9.06311813e-071 -1.82890803e-032 -4.35551197e-100],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
42,[-0.70467769  0.34005436  0.6227115 ],[-0.83477034 -0.37951772 -0.39890447],[ 1.71337474e-10 -6.65242957e-70 -1.00000000e+00],[ 1.83411034e-68  4.32216782e-09 -2.47558186e-79],[ 1.02240997e-070 -1.91812304e-032 -5.39324826e-100],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
43,[-0.70399886  0.34005594  0.62348668],[-0.83589396 -0.37802665 -0.39796626],[ 1.75416872e-10 -7.67483954e-70 -1.00000000e+00],[ 2.12741606e-68  4.52798533e-09 -2.98987558e-79],[ 1.15011104e-070 -2.00946223e-032 -6.64516332e-100],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
44,[-0.70331017  0.34005504  0.62426668],[-0.83708774 -0.37650366 -0.39689938],[ 1.79496467e-10 -3.30144972e-17 -1.00000000e+00],[ 2.45935357e-68  4.73858930e-09 -3.59531871e-79],[ 1.29026368e-070 -2.10292557e-032 -8.14897485e-100],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
45,[-0.70261492  0.34005708  0.62503992],[-0.83837344 -0.37481096 -0.3957862 ],[ 1.83575865e-10 -1.65072493e-17 -1.00000000e+00],[ 2.83398181e-68  4.95397972e-09 -4.30542013e-79],[ 1.44375698e-070 -2.19851308e-032 -9.94795583e-100],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
46,[-0.70193611  0.3400546   0.62582854],[-0.83958393 -0.37317199 -0.39476763],[ 1.87655395e-10 -1.15589712e-69 -1.00000000e+00],[ 3.25568431e-68  5.17415660e-09 -5.13531737e-79],[ 1.61152134e-70 -2.29622476e-32 -1.20916001e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
47,[-0.70125057  0.34005473  0.62658945],[-0.84081313 -0.37149187 -0.39373478],[ 1.91734792e-10 -1.31704926e-69 -1.00000000e+00],[ 3.72918752e-68  5.39911993e-09 -6.10193001e-79],[ 1.79452947e-70 -2.39606061e-32 -1.46363507e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
48,[-0.700559    0.34005227  0.62736176],[-0.84197804 -0.36995251 -0.39269341],[ 1.95814322e-10 -1.65072516e-17 -1.00000000e+00],[ 4.25957977e-68  5.62886972e-09 -7.22412374e-79],[ 1.99379731e-70 -2.49802062e-32 -1.76463938e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
49,[-0.69986813  0.34005448  0.62813602],[-0.84315677 -0.36838498 -0.39163652],[ 1.99893720e-10 -1.69588194e-69 -1.00000000e+00],[ 4.85233085e-68  5.86340595e-09 -8.52288543e-79],[ 2.21038493e-70 -2.60210479e-32 -2.11945253e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
50,[-0.69917618  0.34005678  0.6288972 ],[-0.84442171 -0.36672933 -0.39046328],[ 2.03973183e-10  3.30145063e-17 -1.00000000e+00],[ 5.51331234e-68  6.10272865e-09 -1.00215098e-78],[ 2.44539754e-70 -2.70831313e-32 -2.53630917e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
51,[-0.69847344  0.34005908  0.62968216],[-0.84548937 -0.36535127 -0.38944342],[ 2.08052779e-10 -2.16146018e-69 -1.00000000e+00],[ 6.24881848e-68  6.34683779e-09 -1.17457980e-78],[ 2.69998637e-70 -2.81664563e-32 -3.02450125e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
52,[-0.69778795  0.34005288  0.63045806],[-0.84673112 -0.36360991 -0.38837385],[ 2.12132045e-10 -1.65072547e-17 -1.00000000e+00],[ 7.06558785e-68  6.59573339e-09 -1.37242691e-78],[ 2.97534965e-70 -2.92710230e-32 -3.59448877e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
53,[-0.69709038  0.34005624  0.63122534],[-0.84802049 -0.36182655 -0.38722447],[ 2.16211574e-10 -3.30145110e-17 -1.00000000e+00],[ 7.97082559e-68  6.84941545e-09 -1.59883843e-78],[ 3.27273352e-70 -3.03968313e-32 -4.25801969e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
54,[-0.69637347  0.34005024  0.63199597],[-0.84922235 -0.36024624 -0.38606224],[ 2.20291038e-10  1.65072563e-17 -1.00000000e+00],[ 8.97222645e-68  7.10788395e-09 -1.85727847e-78],[ 3.59343297e-70 -3.15438813e-32 -5.02825941e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
55,[-0.69568264  0.3400606   0.63274931],[-0.85045598 -0.35846441 -0.38500375],[ 2.24370502e-10 -1.65072571e-17 -1.00000000e+00],[ 1.00779985e-67  7.37113891e-09 -2.15155438e-78],[ 3.93879283e-70 -3.27121729e-32 -5.91993057e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
56,[-0.69500163  0.34005521  0.63351595],[-0.85159453 -0.35670876 -0.38411666],[ 2.28449965e-10 -3.80948972e-69 -1.00000000e+00],[ 1.12968874e-67  7.63918033e-09 -2.48584340e-78],[ 4.31020864e-70 -3.39017061e-32 -6.94946353e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
57,[-0.69430244  0.34006187  0.63428175],[-0.85277941 -0.35522743 -0.38285865],[ 2.32529495e-10 -4.24051058e-69 -1.00000000e+00],[ 1.26382018e-67  7.91200820e-09 -2.86472089e-78],[ 4.70912763e-70 -3.51124810e-32 -8.13515838e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
58,[-0.69359951  0.34005474  0.63505199],[-0.85401663 -0.35344747 -0.38174662],[ 2.36608893e-10 -1.65072596e-17 -1.00000000e+00],[ 1.41118390e-67  8.18962252e-09 -3.29319009e-78],[ 5.13704965e-70 -3.63444975e-32 -9.49735896e-99],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
59,[-0.69288656  0.34006304  0.63583116],[-0.85515088 -0.35194678 -0.38059222],[ 2.40688422e-10  1.65072604e-17 -1.00000000e+00],[ 1.57283115e-67  8.47202330e-09 -3.77671357e-78],[ 5.59552812e-70 -3.75977556e-32 -1.10586396e-98],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
60,[-0.69218439  0.34005776  0.63658926],[-0.85630563 -0.35028546 -0.37952703],[ 2.44767820e-10 -1.65072613e-17 -1.00000000e+00],[ 1.74987748e-67  8.75921053e-09 -4.32124638e-78],[ 6.08617093e-70 -3.88722554e-32 -1.28440055e-98],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
61,[-0.69147758  0.34005742  0.63734704],[-0.85759643 -0.34850018 -0.37825388],[ 2.48847218e-10 -6.39329822e-69 -1.00000000e+00],[ 1.94350551e-67  9.05118421e-09 -4.93327092e-78],[ 6.61064145e-70 -4.01679968e-32 -1.48811065e-98],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
62,[-0.6907796   0.34006092  0.63812366],[-0.85870066 -0.34682167 -0.37729021],[ 2.52926747e-10  3.30145260e-17 -1.00000000e+00],[ 2.15496781e-67  9.34794435e-09 -5.61983364e-78],[ 7.17065940e-70 -4.14849798e-32 -1.72004668e-98],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
63,[-0.69007671  0.34006178  0.63886635],[-0.85986564 -0.34506878 -0.37624275],[ 2.57006145e-10  1.65072639e-17 -1.00000000e+00],[ 2.38558995e-67  9.64949094e-09 -6.38858369e-78],[ 7.76800183e-70 -4.28232045e-32 -1.98357294e-98],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
64,[-0.68938746  0.34006221  0.63964244],[-0.8610725  -0.34328326 -0.37511432],[ 2.61085675e-10  1.65072648e-17 -1.00000000e+00],[ 2.63677343e-67  9.95582399e-09 -7.24781341e-78],[ 8.40450406e-70 -4.41826707e-32 -2.28239174e-98],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
65,[-0.68865273  0.34005747  0.64040058],[-0.86221383 -0.34184292 -0.37380574],[ 2.65165072e-10  1.65072656e-17 -1.00000000e+00],[ 2.90999894e-67  1.02669435e-08 -8.20650094e-78],[ 9.08206058e-70 -4.55633786e-32 -2.62057123e-98],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
66,[-0.68794548  0.34006253  0.64115277],[-0.86343835 -0.34002838 -0.37263241],[ 2.69244668e-10  1.65072665e-17 -1.00000000e+00],[ 3.20682944e-67  1.05828494e-08 -9.27435484e-78],[ 9.80262604e-70 -4.69653281e-32 -3.00257502e-98],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
67,[-0.68724946  0.34006159  0.64191535],[-0.86455979 -0.33840886 -0.3715048 ],[ 2.73324066e-10  1.65072674e-17 -1.00000000e+00],[ 3.52891357e-67  1.09035418e-08 -1.04618609e-77],[ 1.05682162e-69 -4.83885192e-32 -3.43329374e-98],True,Bit_flip,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
