,Sun,Magnetometer,Earth,Angular momentum of wheels,Angular velocity of satellite,Sun in view,Current fault,Current fault numeric,Current fault binary
17,[-0.7215912   0.34005111  0.60304723],[-0.80383999 -0.41723672 -0.423975  ],[ 6.93508163e-11 -2.59740579e-72 -1.00000000e+00],[ 6.19655677e-71  7.32327438e-10 -1.71035468e-82],[ 1.10541501e-072 -3.24997615e-033 -1.87588125e-103],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,[-0.72093919  0.3400471   0.60384014],[-0.80506634 -0.41574487 -0.42311274],[ 7.34303460e-11 -3.70282079e-72 -1.00000000e+00],[ 8.88849536e-71  8.18483607e-10 -2.71467959e-82],[ 1.47202302e-072 -3.63232628e-033 -3.09031365e-103],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
19,[-0.72025742  0.34004831  0.60463335],[-0.80629983 -0.41442105 -0.42206134],[ 7.75097436e-11 -5.17484381e-72 -1.00000000e+00],[ 1.24986552e-70  9.09426230e-10 -4.20082865e-82],[ 1.92996589e-072 -4.03591809e-033 -4.95821731e-103],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
20,[-0.71959395  0.34005045  0.60543175],[-0.80754366 -0.41276653 -0.42130396],[ 8.15892733e-11  1.65072330e-17 -1.00000000e+00],[ 1.72653101e-70  1.00515531e-09 -6.35459542e-82],[ 2.49532747e-072 -4.46075157e-033 -7.76845656e-103],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
21,[-0.71892259  0.34004771  0.60623566],[-0.80869243 -0.41139642 -0.42043971],[ 8.56687370e-11 -1.65072336e-17 -1.00000000e+00],[ 2.34714856e-70  1.10567084e-09 -9.41796964e-82],[ 3.18597692e-072 -4.90682672e-033 -1.19130268e-102],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
22,[-0.71825306  0.34005043  0.60701306],[-0.81011056 -0.40985019 -0.41921796],[ 8.97482006e-11 -1.27861141e-71 -1.00000000e+00],[ 3.14505470e-70  1.21097282e-09 -1.37019798e-81],[ 4.02166276e-072 -5.37414354e-033 -1.79160599e-102],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
23,[-0.71758059  0.34005116  0.60781022],[-0.81121211 -0.40851114 -0.41839404],[ 9.38276643e-11 -1.68077769e-71 -1.00000000e+00],[ 4.15921789e-70  1.32106126e-09 -1.96016206e-81],[ 5.02410677e-072 -5.86270203e-033 -2.64690170e-102],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
24,[-0.71692352  0.34005215  0.60860667],[-0.81247523 -0.40706329 -0.41735294],[ 9.79071279e-11  1.65072354e-17 -1.00000000e+00],[ 5.43487666e-70  1.43593615e-09 -2.76130806e-81],[ 6.21709799e-072 -6.37250220e-033 -3.84730096e-102],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,[-0.71623787  0.34004795  0.60938737],[-0.81371384 -0.40559765 -0.41636563],[ 1.01986592e-10 -2.80489816e-71 -1.00000000e+00],[ 7.02421894e-70  1.55559750e-09 -3.83534930e-81],[ 7.62658666e-072 -6.90354404e-033 -5.50892798e-102],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
26,[-0.71556955  0.34004949  0.61017388],[-0.81499787 -0.40404556 -0.41536209],[ 1.06065989e-10 -3.56755683e-71 -1.00000000e+00],[ 8.98710346e-70  1.68004530e-09 -5.25834481e-81],[ 9.28077822e-072 -7.45582755e-033 -7.77989679e-102],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
27,[-0.71490074  0.34004999  0.6109708 ],[-0.8163131 -0.4025634 -0.4142169],[ 1.10145519e-10 -4.49563465e-71 -1.00000000e+00],[ 1.13918244e-69  1.80927955e-09 -7.12325095e-81],[ 1.12102272e-071 -8.02935272e-033 -1.08473393e-101],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
28,[-0.71420738  0.34004905  0.61174708],[-0.81763758 -0.400913   -0.413204  ],[ 1.14224983e-10 -5.61665737e-71 -1.00000000e+00],[ 1.43159199e-69  1.94330026e-09 -9.54279936e-81],[ 1.34479314e-071 -8.62411957e-033 -1.49456177e-101],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
29,[-0.71355806  0.34004777  0.6125392 ],[-0.81874015 -0.39950436 -0.41238432],[ 1.18304512e-10 -6.96145052e-71 -1.00000000e+00],[ 1.78470261e-69  2.08210742e-09 -1.26527278e-80],[ 1.60294255e-071 -9.24012809e-033 -2.03658645e-101],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
30,[-0.71287356  0.34005531  0.61333479],[-0.82001779 -0.39809045 -0.4112114 ],[ 1.22383910e-10 -8.56439307e-71 -1.00000000e+00],[ 2.20837766e-69  2.22570104e-09 -1.66153914e-80],[ 1.89928754e-071 -9.87737828e-033 -2.74670057e-101],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
31,[-0.71219708  0.34005008  0.61412168],[-0.82115427 -0.39662907 -0.41035478],[ 1.26463308e-10  1.65072397e-17 -1.00000000e+00],[ 2.71367495e-69  2.37408110e-09 -2.16237838e-80],[ 2.23791718e-071 -1.05358701e-032 -3.66884338e-101],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
32,[-0.71151729  0.34005289  0.61490759],[-0.82242466 -0.3949992  -0.40938162],[ 1.30542837e-10 -1.27015978e-70 -1.00000000e+00],[ 3.31294622e-69  2.52724763e-09 -2.79059970e-80],[ 2.62320247e-071 -1.12156037e-032 -4.85645077e-101],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
33,[-0.71084533  0.34005035  0.61568967],[-0.82364254 -0.39341933 -0.40845342],[ 1.34622367e-10  1.65072410e-17 -1.00000000e+00],[ 4.01994156e-69  2.68520060e-09 -3.57301516e-80],[ 3.05980566e-071 -1.19165788e-032 -6.37410724e-101],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
34,[-0.71015925  0.34004972  0.61647291],[-0.82490674 -0.39195352 -0.40730984],[ 1.38701699e-10  1.65072416e-17 -1.00000000e+00],[ 4.84991872e-69  2.84794003e-09 -4.54098290e-80],[ 3.55268973e-071 -1.26387957e-032 -8.29942013e-101],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
35,[-0.70947315  0.340053    0.61725964],[-0.82623831 -0.39027063 -0.40622541],[ 1.42781162e-10 -1.65072423e-17 -1.00000000e+00],[ 5.81975767e-69  3.01546592e-09 -5.73100390e-80],[ 4.10712773e-071 -1.33822542e-032 -1.07251378e-100],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
36,[-0.70880264  0.34004683  0.61802961],[-0.82738368 -0.38894778 -0.40516155],[ 1.46860692e-10  1.65072430e-17 -1.00000000e+00],[ 6.94808023e-69  3.18777826e-09 -7.18537559e-80],[ 4.72871220e-071 -1.41469544e-032 -1.37615348e-100],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
37,[-0.7081183   0.34005041  0.61883534],[-0.82863814 -0.38717937 -0.40429069],[ 1.50940156e-10 -1.65072436e-17 -1.00000000e+00],[ 8.25537506e-69  3.36487705e-09 -8.95290591e-80],[ 5.42336454e-071 -1.49328963e-032 -1.75390891e-100],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
38,[-0.70743264  0.34005319  0.61960324],[-0.82984968 -0.38569025 -0.40322765],[ 1.55019619e-10 -3.61965001e-70 -1.00000000e+00],[ 9.76412798e-69  3.54676230e-09 -1.10896914e-79],[ 6.19734447e-071 -1.57400798e-032 -2.22114759e-100],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
39,[-0.70675337  0.34005541  0.62036189],[-0.83098396 -0.38431558 -0.40220292],[ 1.59099017e-10 -1.65072450e-17 -1.00000000e+00],[ 1.14989579e-68  3.73343400e-09 -1.36599630e-79],[ 7.05725934e-071 -1.65685049e-032 -2.79589072e-100],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
40,[-0.70605953  0.34005374  0.62117152],[-0.83234305 -0.38265287 -0.4009761 ],[ 1.63178547e-10 -1.65072457e-17 -1.00000000e+00],[ 1.34867581e-68  3.92489215e-09 -1.67370035e-79],[ 8.01007359e-071 -1.74181718e-032 -3.49918452e-100],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
41,[-0.70538245  0.3400523   0.62194511],[-0.83359051 -0.38098407 -0.3999725 ],[ 1.67257944e-10 -5.74611775e-70 -1.00000000e+00],[ 1.57568435e-68  4.12113676e-09 -2.04041405e-79],[ 9.06311813e-071 -1.82890803e-032 -4.35551197e-100],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
42,[-0.7046971   0.34005185  0.62271462],[-0.83466547 -0.37965355 -0.39899465],[ 1.71337474e-10 -6.65242957e-70 -1.00000000e+00],[ 1.83411034e-68  4.32216782e-09 -2.47558186e-79],[ 1.02240997e-070 -1.91812304e-032 -5.39324826e-100],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
43,[-0.70401147  0.3400541   0.62349798],[-0.83596175 -0.37789648 -0.39794749],[ 1.75416872e-10 -7.67483954e-70 -1.00000000e+00],[ 2.12741606e-68  4.52798533e-09 -2.98987558e-79],[ 1.15011104e-070 -2.00946223e-032 -6.64516332e-100],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
44,[-0.70332249  0.34005381  0.62425888],[-0.83714039 -0.37622385 -0.39705362],[ 1.79496467e-10 -3.30144972e-17 -1.00000000e+00],[ 2.45935357e-68  4.73858930e-09 -3.59531871e-79],[ 1.29026368e-070 -2.10292557e-032 -8.14897485e-100],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
45,[-0.70262305  0.34005762  0.62503797],[-0.83841797 -0.37486959 -0.39563632],[ 1.83575865e-10 -1.65072493e-17 -1.00000000e+00],[ 2.83398181e-68  4.95397972e-09 -4.30542013e-79],[ 1.44375698e-070 -2.19851308e-032 -9.94795583e-100],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
46,[-0.70193675  0.34005228  0.62583228],[-0.83957731 -0.3733349  -0.39462766],[ 1.87655395e-10 -1.15589712e-69 -1.00000000e+00],[ 3.25568431e-68  5.17415660e-09 -5.13531737e-79],[ 1.61152134e-70 -2.29622476e-32 -1.20916001e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
47,[-0.70124801  0.34004643  0.62658764],[-0.84070571 -0.37168664 -0.39378034],[ 1.91734792e-10 -1.31704926e-69 -1.00000000e+00],[ 3.72918752e-68  5.39911993e-09 -6.10193001e-79],[ 1.79452947e-70 -2.39606061e-32 -1.46363507e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
48,[-0.70055417  0.34005622  0.62736622],[-0.84194814 -0.36999864 -0.39271406],[ 1.95814322e-10 -1.65072516e-17 -1.00000000e+00],[ 4.25957977e-68  5.62886972e-09 -7.22412374e-79],[ 1.99379731e-70 -2.49802062e-32 -1.76463938e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
49,[-0.69985867  0.34006214  0.62813884],[-0.84325428 -0.36823181 -0.39157062],[ 1.99893720e-10 -1.69588194e-69 -1.00000000e+00],[ 4.85233085e-68  5.86340595e-09 -8.52288543e-79],[ 2.21038493e-70 -2.60210479e-32 -2.11945253e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
50,[-0.69916102  0.34005317  0.62891709],[-0.84435447 -0.36673397 -0.39060431],[ 2.03973183e-10  3.30145063e-17 -1.00000000e+00],[ 5.51331234e-68  6.10272865e-09 -1.00215098e-78],[ 2.44539754e-70 -2.70831313e-32 -2.53630917e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
51,[-0.69847172  0.34005395  0.62968336],[-0.84562185 -0.36512162 -0.38937115],[ 2.08052779e-10 -2.16146018e-69 -1.00000000e+00],[ 6.24881848e-68  6.34683779e-09 -1.17457980e-78],[ 2.69998637e-70 -2.81664563e-32 -3.02450125e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
52,[-0.69778303  0.34005724  0.63045095],[-0.84682381 -0.36337769 -0.38838909],[ 2.12132045e-10 -1.65072547e-17 -1.00000000e+00],[ 7.06558785e-68  6.59573339e-09 -1.37242691e-78],[ 2.97534965e-70 -2.92710230e-32 -3.59448877e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
53,[-0.69708887  0.34005671  0.63121488],[-0.84788726 -0.36193371 -0.38741603],[ 2.16211574e-10 -3.30145110e-17 -1.00000000e+00],[ 7.97082559e-68  6.84941545e-09 -1.59883843e-78],[ 3.27273352e-70 -3.03968313e-32 -4.25801969e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
54,[-0.69638688  0.34005787  0.63199479],[-0.84924399 -0.3601335  -0.38611981],[ 2.20291038e-10  1.65072563e-17 -1.00000000e+00],[ 8.97222645e-68  7.10788395e-09 -1.85727847e-78],[ 3.59343297e-70 -3.15438813e-32 -5.02825941e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,[-0.69569606  0.34006205  0.63275613],[-0.85035564 -0.35857086 -0.38512625],[ 2.24370502e-10 -1.65072571e-17 -1.00000000e+00],[ 1.00779985e-67  7.37113891e-09 -2.15155438e-78],[ 3.93879283e-70 -3.27121729e-32 -5.91993057e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
56,[-0.69497958  0.34005591  0.63351165],[-0.85158509 -0.35699973 -0.3838672 ],[ 2.28449965e-10 -3.80948972e-69 -1.00000000e+00],[ 1.12968874e-67  7.63918033e-09 -2.48584340e-78],[ 4.31020864e-70 -3.39017061e-32 -6.94946353e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
57,[-0.69428938  0.34006478  0.63429159],[-0.85281034 -0.35532749 -0.38269688],[ 2.32529495e-10 -4.24051058e-69 -1.00000000e+00],[ 1.26382018e-67  7.91200820e-09 -2.86472089e-78],[ 4.70912763e-70 -3.51124810e-32 -8.13515838e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
58,[-0.69357738  0.34005526  0.63505181],[-0.85391116 -0.35376157 -0.3816916 ],[ 2.36608893e-10 -1.65072596e-17 -1.00000000e+00],[ 1.41118390e-67  8.18962252e-09 -3.29319009e-78],[ 5.13704965e-70 -3.63444975e-32 -9.49735896e-99],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
59,[-0.69288366  0.34005646  0.63582121],[-0.8551809  -0.3519271  -0.38054297],[ 2.40688422e-10  1.65072604e-17 -1.00000000e+00],[ 1.57283115e-67  8.47202330e-09 -3.77671357e-78],[ 5.59552812e-70 -3.75977556e-32 -1.10586396e-98],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
60,[-0.69218336  0.34005845  0.6365945 ],[-0.85638593 -0.350056   -0.37955754],[ 2.44767820e-10 -1.65072613e-17 -1.00000000e+00],[ 1.74987748e-67  8.75921053e-09 -4.32124638e-78],[ 6.08617093e-70 -3.88722554e-32 -1.28440055e-98],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
61,[-0.69147564  0.34005887  0.63735063],[-0.85750332 -0.34847908 -0.37848433],[ 2.48847218e-10 -6.39329822e-69 -1.00000000e+00],[ 1.94350551e-67  9.05118421e-09 -4.93327092e-78],[ 6.61064145e-70 -4.01679968e-32 -1.48811065e-98],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
62,[-0.69078828  0.34006087  0.63810866],[-0.85867775 -0.34694455 -0.37722938],[ 2.52926747e-10  3.30145260e-17 -1.00000000e+00],[ 2.15496781e-67  9.34794435e-09 -5.61983364e-78],[ 7.17065940e-70 -4.14849798e-32 -1.72004668e-98],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
63,[-0.69007849  0.34006195  0.63886531],[-0.85989464 -0.34516787 -0.37608555],[ 2.57006145e-10  1.65072639e-17 -1.00000000e+00],[ 2.38558995e-67  9.64949094e-09 -6.38858369e-78],[ 7.76800183e-70 -4.28232045e-32 -1.98357294e-98],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
64,[-0.68935767  0.34006386  0.63963595],[-0.86106727 -0.34357022 -0.37486353],[ 2.61085675e-10  1.65072648e-17 -1.00000000e+00],[ 2.63677343e-67  9.95582399e-09 -7.24781341e-78],[ 8.40450406e-70 -4.41826707e-32 -2.28239174e-98],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,[-0.68867228  0.3400624   0.64039544],[-0.86223606 -0.34183167 -0.37376474],[ 2.65165072e-10  1.65072656e-17 -1.00000000e+00],[ 2.90999894e-67  1.02669435e-08 -8.20650094e-78],[ 9.08206058e-70 -4.55633786e-32 -2.62057123e-98],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
66,[-0.68795623  0.34006417  0.64116111],[-0.86334176 -0.34019858 -0.37270085],[ 2.69244668e-10  1.65072665e-17 -1.00000000e+00],[ 3.20682944e-67  1.05828494e-08 -9.27435484e-78],[ 9.80262604e-70 -4.69653281e-32 -3.00257502e-98],True,Erroneous_sun,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
