,Sun x,Sun y,Sun z,Magnetometer x,Magnetometer y,Magnetometer z,Earth x,Earth y,Earth z,Angular momentum of wheels x,Angular momentum of wheels y,Angular momentum of wheels z,Sun in view,Current fault,Current fault numeric,Current fault binary
0,0.021972805739243248,0.9969712964606312,-0.07460180856758122,-0.6072830112362276,-0.7854106262645112,0.11973926847383175,-0.3319749687442762,-0.12887313076825585,-0.9344433296317255,0.0,0.0,0.0,True,Insertion,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
1,0.021799865142684605,0.996976321568556,-0.07458538805551829,-0.6062865919495004,-0.7860111646310398,0.12084294558482384,-0.3319715011118531,-0.12888206298337565,-0.9344433296303702,0.0,0.0,0.0,True,Insertion,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
2,0.02219321906858707,0.9969861403281913,-0.07433772273126213,-0.6050278099249854,-0.7868040174599727,0.12198683259361671,-0.33198038142138125,-0.12885918695675092,-0.934443329629015,0.0,0.0,0.0,True,Insertion,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
3,0.02200101213115396,0.9969799149319816,-0.07447821619388809,-0.6040835038547192,-0.7874053521685643,0.12278408588617956,-0.3319786925529727,-0.12886353791973992,-0.9344433296276597,0.0,0.0,0.0,True,Insertion,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
4,0.02216321673881574,0.9969668167358745,-0.07460534934792273,-0.603090473234674,-0.7880172680886448,0.123736277169172,-0.33197701532675733,-0.12886785872219714,-0.9344433296263045,0.0,0.0,0.0,True,Insertion,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
5,0.02211228816360824,0.9969832609461372,-0.07440043081445463,-0.6020477566697697,-0.7886601281520857,0.12471447771623818,-0.33198529082108796,-0.12884653816799532,-0.9344433296249492,0.0,0.0,0.0,True,Insertion,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
6,0.022106762883421824,0.9969767705658312,-0.07448899238774795,-0.6010043471533456,-0.7893198997150862,0.12557018203597203,-0.3319766459750226,-0.12886881022631652,-0.934443329623594,0.0,0.0,0.0,True,Insertion,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
7,0.02213201051147688,0.9969719575508191,-0.07454589169101163,-0.5999556731856011,-0.7899524882193566,0.12660275103037869,-0.3319782637904115,-0.12886464253319682,-0.9344433296222387,0.0,0.0,0.0,True,Insertion,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
8,0.02210303487068058,0.9969713659635848,-0.07456239868867856,-0.5985642349334621,-0.7908038606836061,0.12786755095184796,-0.3319799330913951,-0.12886034204389746,-0.9344433296208835,0.0,0.0,0.0,True,Insertion,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
9,0.022217658437263418,0.9969663835261213,-0.07459494468402073,-0.5978210422018083,-0.7912732252882504,0.12843941934886585,-0.3319798052385972,-0.12886067143746113,-0.9344433296195284,0.0,0.0,0.0,True,Insertion,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
