,Sun,Magnetometer,Earth,Angular momentum of wheels,Angular velocity of satellite,Sun in view,Current fault,Current fault numeric,Current fault binary
533,[0. 0. 0.],[-0.74782529  0.65779326  0.08980743],[ 2.17435420e-09  4.95268018e-17 -1.00000000e+00],[ 2.99652196e-61  6.81165032e-07 -1.69332880e-70],[ 3.36775530e-65 -3.02246568e-30 -4.05528399e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
534,[0. 0. 0.],[-0.74643654  0.65932733  0.0901108 ],[ 2.17843360e-09  1.65089411e-17 -1.00000000e+00],[ 3.03492589e-61  6.83720999e-07 -1.71891487e-70],[ 3.39946298e-65 -3.03380442e-30 -4.12418079e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
535,[0. 0. 0.],[-0.74505813  0.66089768  0.09001462],[ 2.18251313e-09 -3.30178965e-17 -1.00000000e+00],[ 3.07375050e-61  6.86281752e-07 -1.74483858e-70],[ 3.43140900e-65 -3.04516437e-30 -4.19411603e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
536,[0. 0. 0.],[-0.74345073  0.66268357  0.09017487],[ 2.18659252e-09 -3.30179108e-17 -1.00000000e+00],[ 3.11299962e-61  6.88847291e-07 -1.77110373e-70],[ 3.46359471e-65 -3.05654554e-30 -4.26510339e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
537,[0. 0. 0.],[-0.74206427  0.6642255   0.09025022],[ 2.19067212e-09  1.65089626e-17 -1.00000000e+00],[ 3.15267711e-61  6.91417617e-07 -1.79771418e-70],[ 3.49602145e-65 -3.06794791e-30 -4.33715669e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
538,[0. 0. 0.],[-0.74063922  0.66583522  0.09009438],[ 2.19475152e-09  3.30179397e-17 -1.00000000e+00],[ 3.19278686e-61  6.93992729e-07 -1.82467380e-70],[ 3.52869058e-65 -3.07937149e-30 -4.41028990e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
539,[0. 0. 0.],[-0.73909261  0.66755305  0.09008354],[ 2.19883085e-09 -4.95269313e-17 -1.00000000e+00],[ 3.23333276e-61  6.96572627e-07 -1.85198652e-70],[ 3.56160345e-65 -3.09081628e-30 -4.48451716e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
540,[0. 0. 0.],[-0.73775756  0.66901685  0.09016783],[ 2.20291044e-09 -3.21754189e-63 -1.00000000e+00],[ 3.27431877e-61  6.99157312e-07 -1.87965629e-70],[ 3.59476142e-65 -3.10228227e-30 -4.55985277e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
541,[0. 0. 0.],[-0.73641346  0.67050617  0.0900927 ],[ 2.20698997e-09  1.65089916e-17 -1.00000000e+00],[ 3.31574886e-61  7.01746784e-07 -1.90768711e-70],[ 3.62816587e-65 -3.11376948e-30 -4.63631117e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
542,[0. 0. 0.],[-0.73478333  0.67228733  0.09012877],[ 2.21106937e-09 -1.65089989e-17 -1.00000000e+00],[ 3.35762701e-61  7.04341042e-07 -1.93608301e-70],[ 3.66181815e-65 -3.12527789e-30 -4.71390698e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
543,[0. 0. 0.],[-0.73352258  0.67367057  0.09006997],[ 2.21514870e-09 -3.32638934e-63 -1.00000000e+00],[ 3.39995727e-61  7.06940086e-07 -1.96484805e-70],[ 3.69571965e-65 -3.13680751e-30 -4.79265498e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
544,[0. 0. 0.],[-0.73177706  0.67555011  0.09019075],[ 2.21922830e-09 -1.65090136e-17 -1.00000000e+00],[ 3.44274368e-61  7.09543917e-07 -1.99398634e-70],[ 3.72987174e-65 -3.14835834e-30 -4.87257011e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
545,[0. 0. 0.],[-0.73031836  0.67715452  0.08998244],[ 2.22330763e-09 -3.40064526e-63 -1.00000000e+00],[ 3.48599033e-61  7.12152535e-07 -2.02350202e-70],[ 3.76427582e-65 -3.15993037e-30 -4.95366747e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
546,[0. 0. 0.],[-0.72897779  0.67859165  0.09002646],[ 2.22738729e-09 -3.43828801e-63 -1.00000000e+00],[ 3.52970134e-61  7.14765938e-07 -2.05339928e-70],[ 3.79893327e-65 -3.17152362e-30 -5.03596234e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
547,[0. 0. 0.],[-0.72759779  0.6800831   0.08993573],[ 2.23146662e-09  1.65090357e-17 -1.00000000e+00],[ 3.57388084e-61  7.17384129e-07 -2.08368234e-70],[ 3.83384549e-65 -3.18313807e-30 -5.11947015e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
548,[0. 0. 0.],[-0.72598309  0.68179769  0.09000259],[ 2.23554615e-09 -1.65090432e-17 -1.00000000e+00],[ 3.61853301e-61  7.20007105e-07 -2.11435545e-70],[ 3.86901389e-65 -3.19477372e-30 -5.20420653e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
549,[0. 0. 0.],[-0.72470673  0.68317923  0.08981258],[ 2.23962555e-09 -1.65090506e-17 -1.00000000e+00],[ 3.66366205e-61  7.22634869e-07 -2.14542291e-70],[ 3.90443986e-65 -3.20643059e-30 -5.29018726e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
550,[0. 0. 0.],[-0.72318979  0.68478848  0.08978456],[ 2.24370495e-09  8.25452902e-18 -1.00000000e+00],[ 3.70927219e-61  7.25267418e-07 -2.17688906e-70],[ 3.94012483e-65 -3.21810866e-30 -5.37742829e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
551,[0. 0. 0.],[-0.72175149  0.68633371  0.08955906],[ 2.24778448e-09 -8.25453276e-18 -1.00000000e+00],[ 3.75536769e-61  7.27904754e-07 -2.20875828e-70],[ 3.97607020e-65 -3.22980793e-30 -5.46594576e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
552,[0. 0. 0.],[-0.72020757  0.6879216   0.089805  ],[ 2.25186394e-09  4.95272190e-17 -1.00000000e+00],[ 3.80195286e-61  7.30546877e-07 -2.24103499e-70],[ 4.01227741e-65 -3.24152842e-30 -5.55575598e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
553,[0. 0. 0.],[-0.71872658  0.68949124  0.08963226],[ 2.25594341e-09  8.25454026e-18 -1.00000000e+00],[ 3.84903200e-61  7.33193786e-07 -2.27372364e-70],[ 4.04874787e-65 -3.25327011e-30 -5.64687544e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
554,[0. 0. 0.],[-0.71723029  0.69104459  0.08965537],[ 2.26002294e-09  8.25454403e-18 -1.00000000e+00],[ 3.89660948e-61  7.35845481e-07 -2.30682873e-70],[ 4.08548302e-65 -3.26503300e-30 -5.73932081e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
555,[0. 0. 0.],[-0.71584704  0.69251418  0.08937066],[ 2.26410233e-09  8.25454780e-18 -1.00000000e+00],[ 3.94468967e-61  7.38501963e-07 -2.34035480e-70],[ 4.12248430e-65 -3.27681710e-30 -5.83310892e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
556,[0. 0. 0.],[-0.71438967  0.69400485  0.08946881],[ 2.26818186e-09  3.30182064e-17 -1.00000000e+00],[ 3.99327699e-61  7.41163231e-07 -2.37430642e-70],[ 4.15975315e-65 -3.28862240e-30 -5.92825683e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
557,[0. 0. 0.],[-0.7127896   0.69567596  0.08925217],[ 2.27226126e-09 -1.65091108e-17 -1.00000000e+00],[ 4.04237588e-61  7.43829286e-07 -2.40868824e-70],[ 4.19729102e-65 -3.30044891e-30 -6.02478174e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
558,[0. 0. 0.],[-0.71137573  0.69711209  0.08932691],[ 2.27634066e-09 -2.47636776e-17 -1.00000000e+00],[ 4.09199083e-61  7.46500127e-07 -2.44350489e-70],[ 4.23509936e-65 -3.31229663e-30 -6.12270107e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
559,[0. 0. 0.],[-0.70991236  0.6986542   0.08891988],[ 2.28042019e-09  3.30182520e-17 -1.00000000e+00],[ 4.14212633e-61  7.49175755e-07 -2.47876110e-70],[ 4.27317964e-65 -3.32416555e-30 -6.22203239e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
560,[0. 0. 0.],[-0.7084722   0.700118    0.08889281],[ 2.28449965e-09 -1.65091337e-17 -1.00000000e+00],[ 4.19278693e-61  7.51856169e-07 -2.51446160e-70],[ 4.31153330e-65 -3.33605567e-30 -6.32279350e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
561,[0. 0. 0.],[-0.70701381  0.70159307  0.08887427],[ 2.28857905e-09 -8.25457066e-18 -1.00000000e+00],[ 4.24397719e-61  7.54541370e-07 -2.55061119e-70],[ 4.35016183e-65 -3.34796700e-30 -6.42500237e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
562,[0. 0. 0.],[-0.70548947  0.70315605  0.0886351 ],[ 2.29265865e-09 -4.08947240e-63 -1.00000000e+00],[ 4.29570173e-61  7.57231357e-07 -2.58721470e-70],[ 4.38906670e-65 -3.35989954e-30 -6.52867716e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
563,[0. 0. 0.],[-0.7039838   0.70465949  0.08866684],[ 2.29673804e-09 -2.47637351e-17 -1.00000000e+00],[ 4.34796517e-61  7.59926130e-07 -2.62427701e-70],[ 4.42824938e-65 -3.37185327e-30 -6.63383625e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
564,[0. 0. 0.],[-0.70249606  0.70615681  0.08855417],[ 2.30081751e-09 -3.30183289e-17 -1.00000000e+00],[ 4.40077217e-61  7.62625690e-07 -2.66180304e-70],[ 4.46771137e-65 -3.38382821e-30 -6.74049817e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
565,[0. 0. 0.],[-0.70102884  0.70764196  0.08832566],[ 2.30489697e-09 -2.47637583e-17 -1.00000000e+00],[ 4.45412745e-61  7.65330037e-07 -2.69979775e-70],[ 4.50745415e-65 -3.39582436e-30 -6.84868171e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
566,[0. 0. 0.],[-0.69957959  0.70912255  0.08794093],[ 2.30897643e-09 -8.25458998e-18 -1.00000000e+00],[ 4.50803572e-61  7.68039170e-07 -2.73826615e-70],[ 4.54747921e-65 -3.40784170e-30 -6.95840580e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
567,[0. 0. 0.],[-0.69824775  0.71041908  0.08806134],[ 2.31305590e-09 -1.65091877e-17 -1.00000000e+00],[ 4.56250175e-61  7.70753089e-07 -2.77721330e-70],[ 4.58778806e-65 -3.41988026e-30 -7.06968962e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
568,[0. 0. 0.],[-0.69670777  0.71194955  0.08789834],[ 2.31713543e-09 -8.25459777e-18 -1.00000000e+00],[ 4.61753034e-61  7.73471795e-07 -2.81664428e-70],[ 4.62838221e-65 -3.43194001e-30 -7.18255252e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
569,[0. 0. 0.],[-0.69500747  0.71362917  0.08773836],[ 2.32121489e-09  4.95276101e-17 -1.00000000e+00],[ 4.67312632e-61  7.76195287e-07 -2.85656425e-70],[ 4.66926316e-65 -3.44402097e-30 -7.29701407e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
570,[0. 0. 0.],[-0.69367519  0.71494394  0.08757786],[ 2.32529429e-09 -8.25460561e-18 -1.00000000e+00],[ 4.72929454e-61  7.78923566e-07 -2.89697839e-70],[ 4.71043243e-65 -3.45612312e-30 -7.41309406e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
571,[0. 0. 0.],[-0.69209886  0.71649312  0.0873887 ],[ 2.32937375e-09 -8.25460954e-18 -1.00000000e+00],[ 4.78603990e-61  7.81656631e-07 -2.93789194e-70],[ 4.75189154e-65 -3.46824648e-30 -7.53081246e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
572,[0. 0. 0.],[-0.69077349  0.71778874  0.08724285],[ 2.33345328e-09 -1.65092270e-17 -1.00000000e+00],[ 4.84336734e-61  7.84394482e-07 -2.97931017e-70],[ 4.79364203e-65 -3.48039105e-30 -7.65018948e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
573,[0. 0. 0.],[-0.6892997   0.7192396   0.08695015],[ 2.33753268e-09  2.47638523e-17 -1.00000000e+00],[ 4.90128181e-61  7.87137120e-07 -3.02123841e-70],[ 4.83568541e-65 -3.49255681e-30 -7.77124552e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
574,[0. 0. 0.],[-0.68781279  0.72069868  0.08664281],[ 2.34161208e-09 -1.65092428e-17 -1.00000000e+00],[ 4.95978831e-61  7.89884545e-07 -3.06368204e-70],[ 4.87802324e-65 -3.50474378e-30 -7.89400121e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
575,[0. 0. 0.],[-0.68621983  0.7221902   0.08685418],[ 2.34569167e-09  8.25462537e-18 -1.00000000e+00],[ 5.01889187e-61  7.92636756e-07 -3.10664648e-70],[ 4.92065705e-65 -3.51695195e-30 -8.01847739e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
576,[0. 0. 0.],[-0.68488013  0.72351875  0.08637028],[ 2.34977100e-09  1.65092587e-17 -1.00000000e+00],[ 5.07859755e-61  7.95393753e-07 -3.15013719e-70],[ 4.96358839e-65 -3.52918132e-30 -8.14469512e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
577,[0. 0. 0.],[-0.68322781  0.7251151   0.08606885],[ 2.35385047e-09  1.65092667e-17 -1.00000000e+00],[ 5.13891045e-61  7.98155537e-07 -3.19415969e-70],[ 5.00681882e-65 -3.54143189e-30 -8.27267569e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
578,[0. 0. 0.],[-0.68176534  0.72653139  0.08572148],[ 2.35792987e-09  1.65092747e-17 -1.00000000e+00],[ 5.19983570e-61  8.00922108e-07 -3.23871954e-70],[ 5.05034990e-65 -3.55370366e-30 -8.40244059e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
579,[0. 0. 0.],[-0.68031184  0.72788671  0.0857715 ],[ 2.36200953e-09 -3.30185654e-17 -1.00000000e+00],[ 5.26137847e-61  8.03693464e-07 -3.28382236e-70],[ 5.09418318e-65 -3.56599663e-30 -8.53401155e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
580,[0. 0. 0.],[-0.67870879  0.72940307  0.08558943],[ 2.36608893e-09  8.25464537e-18 -1.00000000e+00],[ 5.32354397e-61  8.06469608e-07 -3.32947380e-70],[ 5.13832025e-65 -3.57831080e-30 -8.66741053e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
581,[0. 0. 0.],[-0.67732966  0.73072043  0.08527711],[ 2.37016832e-09 -4.95278964e-17 -1.00000000e+00],[ 5.38633743e-61  8.09250537e-07 -3.37567958e-70],[ 5.18276267e-65 -3.59064618e-30 -8.80265971e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
582,[0. 0. 0.],[-0.6757708   0.73216649  0.0852412 ],[ 2.37424785e-09 -2.47639603e-17 -1.00000000e+00],[ 5.44976411e-61  8.12036253e-07 -3.42244545e-70],[ 5.22751203e-65 -3.60300275e-30 -8.93978151e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
583,[0. 0. 0.],[-0.67425238  0.73361818  0.08478259],[ 2.37832732e-09  2.47639725e-17 -1.00000000e+00],[ 5.51382934e-61  8.14826756e-07 -3.46977723e-70],[ 5.27256991e-65 -3.61538052e-30 -9.07879856e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
584,[0. 0. 0.],[-0.67294072  0.73484128  0.08461134],[ 2.38240685e-09 -8.25466156e-18 -1.00000000e+00],[ 5.57853844e-61  8.17622045e-07 -3.51768077e-70],[ 5.31793791e-65 -3.62777949e-30 -9.21973374e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
585,[0. 0. 0.],[-0.67131561  0.73637848  0.0841551 ],[ 2.38648618e-09 -5.20317009e-63 -1.00000000e+00],[ 5.64389681e-61  8.20422120e-07 -3.56616199e-70],[ 5.36361762e-65 -3.64019966e-30 -9.36261018e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
586,[0. 0. 0.],[-0.66985728  0.7377229   0.08400088],[ 2.39056571e-09  1.65093394e-17 -1.00000000e+00],[ 5.70990985e-61  8.23226982e-07 -3.61522683e-70],[ 5.40961065e-65 -3.65264103e-30 -9.50745123e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
587,[0. 0. 0.],[-0.66831276  0.73915713  0.08369467],[ 2.39464511e-09 -5.31090237e-63 -1.00000000e+00],[ 5.77658301e-61  8.26036631e-07 -3.66488133e-70],[ 5.45591861e-65 -3.66510360e-30 -9.65428047e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
588,[0. 0. 0.],[-0.66678809  0.74057882  0.08328655],[ 2.39872470e-09 -2.47640337e-17 -1.00000000e+00],[ 5.84392179e-61  8.28851066e-07 -3.71513153e-70],[ 5.50254310e-65 -3.67758737e-30 -9.80312176e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
589,[0. 0. 0.],[-0.66543201  0.74181322  0.08314677],[ 2.40280410e-09  8.25468201e-18 -1.00000000e+00],[ 5.91193170e-61  8.31670287e-07 -3.76598355e-70],[ 5.54948575e-65 -3.69009234e-30 -9.95399915e-90],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
590,[0. 0. 0.],[-0.66394995  0.74320457  0.08256772],[ 2.40688350e-09 -4.12734307e-17 -1.00000000e+00],[ 5.98061830e-61  8.34494295e-07 -3.81744357e-70],[ 5.59674818e-65 -3.70261850e-30 -1.01069370e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
591,[0. 0. 0.],[-0.66243302  0.7445425   0.08269798],[ 2.41096303e-09  8.25469027e-18 -1.00000000e+00],[ 6.04998719e-61  8.37323089e-07 -3.86951780e-70],[ 5.64433203e-65 -3.71516587e-30 -1.02619599e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
592,[0. 0. 0.],[-0.66086391  0.74598925  0.08221268],[ 2.41504242e-09  8.25469441e-18 -1.00000000e+00],[ 6.12004400e-61  8.40156670e-07 -3.92221251e-70],[ 5.69223892e-65 -3.72773443e-30 -1.04190926e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
593,[0. 0. 0.],[-0.65951997  0.74721094  0.08190979],[ 2.41912209e-09  2.47640957e-17 -1.00000000e+00],[ 6.19079441e-61  8.42995037e-07 -3.97553402e-70],[ 5.74047050e-65 -3.74032418e-30 -1.05783602e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
594,[0. 0. 0.],[-0.65792537  0.74864555  0.08163363],[ 2.42320142e-09 -3.30188109e-17 -1.00000000e+00],[ 6.26224412e-61  8.45838190e-07 -4.02948873e-70],[ 5.78902843e-65 -3.75293514e-30 -1.07397881e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
595,[0. 0. 0.],[-0.65644102  0.74996227  0.08149714],[ 2.42728081e-09 -8.25470689e-18 -1.00000000e+00],[ 6.33439887e-61  8.48686130e-07 -4.08408306e-70],[ 5.83791434e-65 -3.76556729e-30 -1.09034019e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
596,[0. 0. 0.],[-0.65507166  0.75120583  0.08106122],[ 2.43136028e-09  1.65094221e-17 -1.00000000e+00],[ 6.40726445e-61  8.51538857e-07 -4.13932350e-70],[ 5.88712990e-65 -3.77822064e-30 -1.10692274e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
597,[0. 0. 0.],[-0.65341002  0.7526926   0.08067957],[ 2.43543987e-09 -1.65094305e-17 -1.00000000e+00],[ 6.48084668e-61  8.54396370e-07 -4.19521660e-70],[ 5.93667677e-65 -3.79089519e-30 -1.12372907e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
598,[0. 0. 0.],[-0.65191149  0.7540257   0.08035326],[ 2.43951927e-09  1.65094389e-17 -1.00000000e+00],[ 6.55515141e-61  8.57258669e-07 -4.25176894e-70],[ 5.98655662e-65 -3.80359093e-30 -1.14076181e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
599,[0. 0. 0.],[-0.65048094  0.75530458  0.0799346 ],[ 2.44359880e-09 -8.25472368e-18 -1.00000000e+00],[ 6.63018455e-61  8.60125755e-07 -4.30898719e-70],[ 6.03677113e-65 -3.81630787e-30 -1.15802365e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
600,[0. 0. 0.],[-0.64907227  0.7565253   0.07984147],[ 2.44767813e-09 -1.65094558e-17 -1.00000000e+00],[ 6.70595203e-61  8.62997627e-07 -4.36687806e-70],[ 6.08732197e-65 -3.82904600e-30 -1.17551726e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
601,[0. 0. 0.],[-0.64752136  0.75790194  0.07937722],[ 2.45175773e-09 -3.30189285e-17 -1.00000000e+00],[ 6.78245982e-61  8.65874286e-07 -4.42544830e-70],[ 6.13821084e-65 -3.84180533e-30 -1.19324536e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
602,[0. 0. 0.],[-0.64610254  0.75915057  0.07900582],[ 2.45583706e-09  2.47642091e-17 -1.00000000e+00],[ 6.85971393e-61  8.68755731e-07 -4.48470475e-70],[ 6.18943942e-65 -3.85458586e-30 -1.21121070e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
603,[0. 0. 0.],[-0.6444626   0.76057734  0.07867697],[ 2.45991666e-09  3.30189625e-17 -1.00000000e+00],[ 6.93772042e-61  8.71641963e-07 -4.54465427e-70],[ 6.24100941e-65 -3.86738758e-30 -1.22941605e-89],False,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
