,Sun x,Sun y,Sun z,Magnetometer x,Magnetometer y,Magnetometer z,Earth x,Earth y,Earth z,Angular momentum of wheels x,Angular momentum of wheels y,Angular momentum of wheels z,Sun in view,Current fault,Current fault numeric,Current fault binary
0,0.021672784529311432,0.9969126054050041,-0.07546885182214355,-0.607892930030015,-0.7850733232185904,0.11885311434725747,-0.3330231993025278,-0.12887515705471134,-0.9340699880739304,0.0,0.0,0.0,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
1,0.021180255250272666,0.9968370969493741,-0.0765976431300481,-0.6076172770896302,-0.7852683049171,0.11897450934888644,-0.3340747450602973,-0.12888947408841467,-0.9336924376806901,3.884069052030899e-12,9.758578103718474e-13,-1.128348402533398e-12,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
2,0.02059417327217464,0.9967740168425778,-0.07757215592432878,-0.6075032662283252,-0.7854118733819107,0.11860847639453993,-0.33501271793833004,-0.12886543804130504,-0.9333596186347444,1.1650499754997104e-11,2.927597912402e-12,-3.388336263270019e-12,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3,0.020222042370714597,0.9967098928851595,-0.07848858787881717,-0.6070334933080668,-0.7857700993130905,0.11864100904704582,-0.33604836936852855,-0.1288640367035955,-0.932987434797065,2.3297753423340554e-11,5.855359763953514e-12,-6.782875136805917e-12,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
4,0.02006349254059848,0.996603959560071,-0.07986240702772815,-0.606610841570345,-0.7860760368020211,0.11877605505717632,-0.33717692774523256,-0.1288561200987117,-0.9325812670804581,3.882418113557739e-11,9.758996496689513e-12,-1.1315188570541834e-11,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
5,0.019375167958503095,0.9965777857850855,-0.08035744984925475,-0.6065015216141583,-0.786181267413076,0.11863776400657433,-0.33807572403577435,-0.12884383803449628,-0.9322575128247705,5.822804218746793e-11,1.4638071630837725e-11,-1.698877512636951e-11,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
6,0.018715547707427446,0.9964875794698139,-0.08162249834697738,-0.6061368660926273,-0.7865009426460094,0.1183822908223476,-0.33915491759412575,-0.12887245740460496,-0.9318614873435966,8.150775339117022e-11,2.049313722950545e-11,-2.380644654247364e-11,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
7,0.018614680731754162,0.9963932872993649,-0.08278834873350135,-0.6058010624040707,-0.7867797963714069,0.11824814929573627,-0.3401352599895652,-0.1288387917984449,-0.931508760366615,1.0866153717525914e-10,2.732418073853052e-11,-3.1771589126817306e-11,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
8,0.018089292688359345,0.996319256969011,-0.0837897110793017,-0.6054652011309988,-0.7870516426121374,0.11815922342726914,-0.34117562411419283,-0.12883485462982863,-0.9311287632453429,1.396878248512356e-10,3.513106443046377e-11,-4.0887229445867634e-11,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
9,0.017563560415231497,0.996246519868294,-0.08476079869759004,-0.6052994730843766,-0.7871796149548118,0.11815583643379715,-0.34226428928712765,-0.1288605793767974,-0.930725581125529,1.7458491533882353e-10,4.3913726608233884e-11,-5.1156606214476346e-11,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
10,0.017192740931857266,0.9961578556224125,-0.08587162710119942,-0.6049159043765685,-0.7874459006653454,0.11834568922280846,-0.3432763370184105,-0.12885329112501387,-0.9303537960418473,2.133510054098343e-10,5.367212675561636e-11,-6.258313186749773e-11,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
11,0.016533764673686425,0.996105182075709,-0.08660889600747423,-0.6044866710715291,-0.7878108233236881,0.11810999598219206,-0.3443531588844308,-0.1288727957820122,-0.9299530657369982,2.559844307670377e-10,6.44062046470064e-11,-7.516995415371488e-11,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
12,0.0159633040000067,0.9960045126595459,-0.08786457583818363,-0.6041369958126458,-0.788073466901809,0.11814694687478974,-0.34533245312693245,-0.12886487687647993,-0.9295909532288621,3.0248336521879803e-10,7.611607411419354e-11,-8.892044863595489e-11,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
13,0.015716233343812433,0.9959300408573576,-0.08874882380823376,-0.6037807985607965,-0.788362950101429,0.11803646130183332,-0.34638678533192246,-0.12884198762078655,-0.9292017741983395,3.5284615712646e-10,8.880182061231986e-11,-1.0383766493513278e-10,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
14,0.01530756451061471,0.9958600146055093,-0.08960195186863157,-0.6034487565177529,-0.7886133651000415,0.11806167304746473,-0.34741488735877507,-0.12888008221551775,-0.9288125862894038,4.070711088404306e-10,1.0246316635437059e-10,-1.1992486350705503e-10,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
15,0.014541539470604287,0.9957461068445047,-0.09098480276308266,-0.6031841318509303,-0.7888019696477537,0.11815394941796865,-0.3484727737408454,-0.1288886902045971,-0.9284150103798975,4.6515643986428844e-10,1.1710027790875958e-10,-1.3718528345914996e-10,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
16,0.014154662695442199,0.9956804918941035,-0.09176057751286418,-0.6028447080052431,-0.789066017931557,0.11812314496198087,-0.34949491042766606,-0.12886869346736568,-0.9280334947776249,5.271003437725666e-10,1.3271323970734353e-10,-1.5562223157064994e-10,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
17,0.013529803880049207,0.9955807047242957,-0.0929301070032863,-0.6024325630633179,-0.789396675688645,0.11801650466217863,-0.35045049280249685,-0.1288630495239933,-0.927673847083049,5.929011495874926e-10,1.4930181889887346e-10,-1.7523887135110033e-10,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,0.013199817258317016,0.9955089989627447,-0.09374218798673922,-0.6021451427862996,-0.7896451460671773,0.11782092476047183,-0.3514603159003673,-0.12884018751407503,-0.9272949112491408,6.625572051416598e-10,1.668661654482538e-10,-1.960381816752993e-10,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
19,0.01266394879884061,0.9954072514214409,-0.09488955800525384,-0.6018468400595887,-0.7898650237142953,0.11787122389753804,-0.35254271854328806,-0.12887182959319027,-0.926879540792336,7.36066814287187e-10,1.854062171024677e-10,-2.1802329065357953e-10,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
20,0.012274090122810086,0.9953466577167283,-0.09557393830849376,-0.6015246141929428,-0.790100045123005,0.11794090561233181,-0.35348122059265796,-0.1288402579613292,-0.9265264241330534,8.134281006885264e-10,2.049220409237684e-10,-2.4119759796794574e-10,True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
