,Sun,Magnetometer,Earth,Angular momentum of wheels,Angular velocity of satellite,Sun in view,Current fault,Current fault numeric,Current fault binary
32,[-0.71151233  0.34005162  0.61490091],[-0.82244847 -0.39501295 -0.40932051],[ 1.30542837e-10 -1.27015978e-70 -1.00000000e+00],[3.31294622e-69 2.52724763e-09 0.00000000e+00],[ 2.62320247e-071 -1.12156037e-032 -4.85645077e-101],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
33,[-0.7108465   0.34005472  0.61569473],[-0.82369874 -0.39346729 -0.40829387],[ 1.34622367e-10  1.65072410e-17 -1.00000000e+00],[4.01994156e-69 2.68520060e-09 0.00000000e+00],[ 3.05980566e-071 -1.19165788e-032 -6.37410724e-101],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
34,[-0.71016448  0.34005077  0.61646769],[-0.82505233 -0.39190146 -0.40706498],[ 1.38701699e-10  1.65072416e-17 -1.00000000e+00],[4.84991872e-69 2.84794003e-09 0.00000000e+00],[ 3.55268973e-071 -1.26387957e-032 -8.29942013e-101],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
35,[-0.70949089  0.34005133  0.61725532],[-0.82621641 -0.3903564  -0.40618755],[ 1.42781162e-10 -1.65072423e-17 -1.00000000e+00],[5.81975767e-69 3.01546592e-09 0.00000000e+00],[ 4.10712773e-071 -1.33822542e-032 -1.07251378e-100],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
36,[-0.70879236  0.34005333  0.61803819],[-0.82735032 -0.38889893 -0.40527654],[ 1.46860692e-10  1.65072430e-17 -1.00000000e+00],[6.94808023e-69 3.18777826e-09 0.00000000e+00],[ 4.72871220e-071 -1.41469544e-032 -1.37615348e-100],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
37,[-0.70812238  0.34005451  0.61880993],[-0.82862885 -0.38738094 -0.40411661],[ 1.50940156e-10 -1.65072436e-17 -1.00000000e+00],[8.25537506e-69 3.36487705e-09 0.00000000e+00],[ 5.42336454e-071 -1.49328963e-032 -1.75390891e-100],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
38,[-0.70743022  0.34005194  0.61958862],[-0.82980432 -0.38586313 -0.40315559],[ 1.55019619e-10 -3.61965001e-70 -1.00000000e+00],[9.76412798e-69 3.54676230e-09 0.00000000e+00],[ 6.19734447e-071 -1.57400798e-032 -2.22114759e-100],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
39,[-0.70675695  0.34004887  0.62038076],[-0.83106435 -0.384112   -0.40223131],[ 1.59099017e-10 -1.65072450e-17 -1.00000000e+00],[1.14989579e-68 3.73343400e-09 0.00000000e+00],[ 7.05725934e-071 -1.65685049e-032 -2.79589072e-100],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
40,[-0.70607499  0.34005187  0.62116674],[-0.83226867 -0.38260986 -0.40117147],[ 1.63178547e-10 -1.65072457e-17 -1.00000000e+00],[1.34867581e-68 3.92489215e-09 0.00000000e+00],[ 8.01007359e-071 -1.74181718e-032 -3.49918452e-100],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
41,[-0.70538292  0.34005343  0.62193867],[-0.83340327 -0.38111394 -0.40023888],[ 1.67257944e-10 -5.74611775e-70 -1.00000000e+00],[1.57568435e-68 4.12113676e-09 0.00000000e+00],[ 9.06311813e-071 -1.82890803e-032 -4.35551197e-100],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
42,[-0.70468383  0.34004868  0.62271401],[-0.83470797 -0.37950867 -0.39904357],[ 1.71337474e-10 -6.65242957e-70 -1.00000000e+00],[1.83411034e-68 4.32216782e-09 0.00000000e+00],[ 1.02240997e-070 -1.91812304e-032 -5.39324826e-100],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
43,[-0.70400193  0.34005524  0.62348374],[-0.83596497 -0.37794645 -0.39789326],[ 1.75416872e-10 -7.67483954e-70 -1.00000000e+00],[2.12741606e-68 4.52798533e-09 0.00000000e+00],[ 1.15011104e-070 -2.00946223e-032 -6.64516332e-100],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
44,[-0.70331629  0.34005825  0.6242796 ],[-0.8372006  -0.37623483 -0.39691625],[ 1.79496467e-10 -3.30144972e-17 -1.00000000e+00],[2.45935357e-68 4.73858930e-09 0.00000000e+00],[ 1.29026368e-070 -2.10292557e-032 -8.14897485e-100],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
45,[-0.70262028  0.34004637  0.62504504],[-0.83833455 -0.37489013 -0.3957936 ],[ 1.83575865e-10 -1.65072493e-17 -1.00000000e+00],[2.83398181e-68 4.95397972e-09 0.00000000e+00],[ 1.44375698e-070 -2.19851308e-032 -9.94795583e-100],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
46,[-0.70193896  0.34005815  0.62580656],[-0.83961264 -0.37319456 -0.39468524],[ 1.87655395e-10 -1.15589712e-69 -1.00000000e+00],[3.25568431e-68 5.17415660e-09 0.00000000e+00],[ 1.61152134e-70 -2.29622476e-32 -1.20916001e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
47,[-0.70124306  0.34004936  0.62659575],[-0.84077256 -0.37152652 -0.39378872],[ 1.91734792e-10 -1.31704926e-69 -1.00000000e+00],[3.72918752e-68 5.39911993e-09 0.00000000e+00],[ 1.79452947e-70 -2.39606061e-32 -1.46363507e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
48,[-0.7005659   0.34005439  0.62736181],[-0.84200638 -0.36988845 -0.39269299],[ 1.95814322e-10 -1.65072516e-17 -1.00000000e+00],[4.25957977e-68 5.62886972e-09 0.00000000e+00],[ 1.99379731e-70 -2.49802062e-32 -1.76463938e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
49,[-0.69985631  0.34005594  0.62813226],[-0.84311902 -0.36834141 -0.39175875],[ 1.99893720e-10 -1.69588194e-69 -1.00000000e+00],[4.85233085e-68 5.86340595e-09 0.00000000e+00],[ 2.21038493e-70 -2.60210479e-32 -2.11945253e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
50,[-0.69916329  0.34005634  0.62890961],[-0.84434995 -0.3667245  -0.39062297],[ 2.03973183e-10  3.30145063e-17 -1.00000000e+00],[5.51331234e-68 6.10272865e-09 0.00000000e+00],[ 2.44539754e-70 -2.70831313e-32 -2.53630917e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
51,[-0.69846817  0.3400574   0.6296854 ],[-0.84558672 -0.36521844 -0.38935664],[ 2.08052779e-10 -2.16146018e-69 -1.00000000e+00],[6.24881848e-68 6.34683779e-09 0.00000000e+00],[ 2.69998637e-70 -2.81664563e-32 -3.02450125e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
52,[-0.6977675   0.34005405  0.63044809],[-0.8468683  -0.36340303 -0.38826837],[ 2.12132045e-10 -1.65072547e-17 -1.00000000e+00],[7.06558785e-68 6.59573339e-09 0.00000000e+00],[ 2.97534965e-70 -2.92710230e-32 -3.59448877e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
53,[-0.69708033  0.34005375  0.6312327 ],[-0.84799658 -0.3619561  -0.38715576],[ 2.16211574e-10 -3.30145110e-17 -1.00000000e+00],[7.97082559e-68 6.84941545e-09 0.00000000e+00],[ 3.27273352e-70 -3.03968313e-32 -4.25801969e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
54,[-0.69638678  0.34005408  0.63199144],[-0.84913244 -0.36032459 -0.38618686],[ 2.20291038e-10  1.65072563e-17 -1.00000000e+00],[8.97222645e-68 7.10788395e-09 0.00000000e+00],[ 3.59343297e-70 -3.15438813e-32 -5.02825941e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
55,[-0.69568614  0.34005269  0.63275191],[-0.85038575 -0.35856646 -0.38506384],[ 2.24370502e-10 -1.65072571e-17 -1.00000000e+00],[1.00779985e-67 7.37113891e-09 0.00000000e+00],[ 3.93879283e-70 -3.27121729e-32 -5.91993057e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
56,[-0.69497766  0.34005502  0.63351877],[-0.85157202 -0.35692134 -0.38396908],[ 2.28449965e-10 -3.80948972e-69 -1.00000000e+00],[1.12968874e-67 7.63918033e-09 0.00000000e+00],[ 4.31020864e-70 -3.39017061e-32 -6.94946353e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
57,[-0.69429891  0.34005411  0.63429663],[-0.85272499 -0.35529282 -0.38291918],[ 2.32529495e-10 -4.24051058e-69 -1.00000000e+00],[1.26382018e-67 7.91200820e-09 0.00000000e+00],[ 4.70912763e-70 -3.51124810e-32 -8.13515838e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
58,[-0.6935913   0.34005798  0.63506092],[-0.85398245 -0.35356577 -0.38171353],[ 2.36608893e-10 -1.65072596e-17 -1.00000000e+00],[1.41118390e-67 8.18962252e-09 0.00000000e+00],[ 5.13704965e-70 -3.63444975e-32 -9.49735896e-99],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
59,[-0.69289099  0.34005486  0.6358134 ],[-0.85518267 -0.35185439 -0.38060621],[ 2.40688422e-10  1.65072604e-17 -1.00000000e+00],[1.57283115e-67 8.47202330e-09 0.00000000e+00],[ 5.59552812e-70 -3.75977556e-32 -1.10586396e-98],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
60,[-0.69218817  0.34005811  0.63658544],[-0.85634143 -0.35017427 -0.37954885],[ 2.44767820e-10 -1.65072613e-17 -1.00000000e+00],[1.74987748e-67 8.75921053e-09 0.00000000e+00],[ 6.08617093e-70 -3.88722554e-32 -1.28440055e-98],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
61,[-0.69148918  0.34005776  0.63734909],[-0.85751198 -0.34856833 -0.37838252],[ 2.48847218e-10 -6.39329822e-69 -1.00000000e+00],[1.94350551e-67 9.05118421e-09 0.00000000e+00],[ 6.61064145e-70 -4.01679968e-32 -1.48811065e-98],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
62,[-0.6907927   0.34005777  0.63810643],[-0.85873051 -0.34696777 -0.37708791],[ 2.52926747e-10  3.30145260e-17 -1.00000000e+00],[2.15496781e-67 9.34794435e-09 0.00000000e+00],[ 7.17065940e-70 -4.14849798e-32 -1.72004668e-98],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
63,[-0.69007406  0.34005903  0.63887521],[-0.85987353 -0.34525688 -0.37605213],[ 2.57006145e-10  1.65072639e-17 -1.00000000e+00],[2.38558995e-67 9.64949094e-09 0.00000000e+00],[ 7.76800183e-70 -4.28232045e-32 -1.98357294e-98],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
64,[-0.68936377  0.34006226  0.63963854],[-0.86102805 -0.34354244 -0.37497905],[ 2.61085675e-10  1.65072648e-17 -1.00000000e+00],[2.63677343e-67 9.95582399e-09 0.00000000e+00],[ 8.40450406e-70 -4.41826707e-32 -2.28239174e-98],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
65,[-0.68864758  0.34005392  0.6403928 ],[-0.86220545 -0.34173152 -0.37392689],[ 2.65165072e-10  1.65072656e-17 -1.00000000e+00],[2.90999894e-67 1.02669435e-08 0.00000000e+00],[ 9.08206058e-70 -4.55633786e-32 -2.62057123e-98],True,Oscillating_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
