,Sun,Magnetometer,Earth,Angular momentum of wheels,Angular velocity of satellite,Sun in view,Current fault,Current fault numeric,Current fault binary
26,[-0.71557203  0.34005281  0.6101868 ],[-0.81498786 -0.40407733 -0.41535081],[ 1.06065989e-10 -3.56755683e-71 -1.00000000e+00],[ 8.98710346e-70  1.68004530e-09 -5.25834481e-81],[ 9.28077822e-072 -7.45582755e-033 -7.77989679e-102],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
27,[-0.714901    0.34005161  0.61096171],[-0.81620581 -0.40266631 -0.41432828],[ 1.10145519e-10 -4.49563465e-71 -1.00000000e+00],[ 1.13918244e-69  1.80927955e-09 -7.12325095e-81],[ 1.12102272e-071 -8.02935272e-033 -1.08473393e-101],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
28,[-0.71422786  0.34005087  0.61175757],[-0.81756    -0.40106656 -0.41320851],[ 1.14224983e-10 -5.61665737e-71 -1.00000000e+00],[ 1.43159199e-69  1.94330026e-09 -9.54279936e-81],[ 1.34479314e-071 -8.62411957e-033 -1.49456177e-101],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
29,[-0.71354526  0.34004365  0.61254709],[-0.81875448 -0.39953343 -0.41232771],[ 1.18304512e-10 -6.96145052e-71 -1.00000000e+00],[ 1.78470261e-69  2.08210742e-09 -1.26527278e-80],[ 1.60294255e-071 -9.24012809e-033 -2.03658645e-101],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
30,[-0.71287482  0.34005466  0.61333468],[-0.81989095 -0.39805825 -0.4114954 ],[ 1.22383910e-10 -8.56439307e-71 -1.00000000e+00],[ 2.20837766e-69  2.22570104e-09 -1.66153914e-80],[ 1.89928754e-071 -9.87737828e-033 -2.74670057e-101],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
31,[-0.71219108  0.3400482   0.61410468],[-0.82120436 -0.39651747 -0.41036241],[ 1.26463308e-10  1.65072397e-17 -1.00000000e+00],[ 2.71367495e-69  2.37408110e-09 -2.16237838e-80],[ 2.23791718e-071 -1.05358701e-032 -3.66884338e-101],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
32,[-0.71152898  0.34005348  0.61490608],[-0.82251399 -0.3950736  -0.40913027],[ 1.30542837e-10 -1.27015978e-70 -1.00000000e+00],[ 3.31294622e-69  2.52724763e-09 -2.79059970e-80],[ 2.62320247e-071 -1.12156037e-032 -4.85645077e-101],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
33,[-0.71084043  0.34005645  0.61568394],[-0.82372242 -0.39345824 -0.40825481],[ 1.34622367e-10  1.65072410e-17 -1.00000000e+00],[ 4.01994156e-69  2.68520060e-09 -3.57301516e-80],[ 3.05980566e-071 -1.19165788e-032 -6.37410724e-101],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
34,[-0.71016119  0.34005575  0.6164638 ],[-0.82495604 -0.39182333 -0.40733527],[ 1.38701699e-10  1.65072416e-17 -1.00000000e+00],[ 4.84991872e-69  2.84794003e-09 -4.54098290e-80],[ 3.55268973e-071 -1.26387957e-032 -8.29942013e-101],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
35,[-0.70948437  0.34006101  0.61725083],[-0.82609442 -0.39039288 -0.40640055],[ 1.42781162e-10 -1.65072423e-17 -1.00000000e+00],[ 5.81975767e-69  3.01546592e-09 -5.73100390e-80],[ 4.10712773e-071 -1.33822542e-032 -1.07251378e-100],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
36,[-0.70879425  0.34005137  0.6180268 ],[-0.82735624 -0.38889759 -0.40526573],[ 1.46860692e-10  1.65072430e-17 -1.00000000e+00],[ 6.94808023e-69  3.18777826e-09 -7.18537559e-80],[ 4.72871220e-071 -1.41469544e-032 -1.37615348e-100],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
37,[-0.70812562  0.34005292  0.61880964],[-0.82863347 -0.38732653 -0.40415929],[ 1.50940156e-10 -1.65072436e-17 -1.00000000e+00],[ 8.25537506e-69  3.36487705e-09 -8.95290591e-80],[ 5.42336454e-071 -1.49328963e-032 -1.75390891e-100],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
38,[-0.70744281  0.34004989  0.61959243],[-0.82992545 -0.38568206 -0.40307952],[ 1.55019619e-10 -3.61965001e-70 -1.00000000e+00],[ 9.76412798e-69  3.54676230e-09 -1.10896914e-79],[ 6.19734447e-071 -1.57400798e-032 -2.22114759e-100],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
39,[-0.70673467  0.34005167  0.62036526],[-0.83103004 -0.38421417 -0.40220461],[ 1.59099017e-10 -1.65072450e-17 -1.00000000e+00],[ 1.14989579e-68  3.73343400e-09 -1.36599630e-79],[ 7.05725934e-071 -1.65685049e-032 -2.79589072e-100],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
40,[-0.70605927  0.34005605  0.6211558 ],[-0.83228343 -0.38265071 -0.40110188],[ 1.63178547e-10 -1.65072457e-17 -1.00000000e+00],[ 1.34867581e-68  3.92489215e-09 -1.67370035e-79],[ 8.01007359e-071 -1.74181718e-032 -3.49918452e-100],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
41,[-0.70539346  0.34005489  0.62192747],[-0.83343109 -0.38123397 -0.40006659],[ 1.67257944e-10 -5.74611775e-70 -1.00000000e+00],[ 1.57568435e-68  4.12113676e-09 -2.04041405e-79],[ 9.06311813e-071 -1.82890803e-032 -4.35551197e-100],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
42,[-0.70469126  0.340055    0.62272099],[-0.83455131 -0.37981444 -0.39908031],[ 1.71337474e-10 -6.65242957e-70 -1.00000000e+00],[ 1.83411034e-68  4.32216782e-09 -2.47558186e-79],[ 1.02240997e-070 -1.91812304e-032 -5.39324826e-100],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
43,[-0.70400481  0.3400548   0.6234915 ],[-0.83589376 -0.37799561 -0.39799617],[ 1.75416872e-10 -7.67483954e-70 -1.00000000e+00],[ 2.12741606e-68  4.52798533e-09 -2.98987558e-79],[ 1.15011104e-070 -2.00946223e-032 -6.64516332e-100],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
44,[-0.70331488  0.34005536  0.62427823],[-0.83711814 -0.37649296 -0.3968454 ],[ 1.79496467e-10 -3.30144972e-17 -1.00000000e+00],[ 2.45935357e-68  4.73858930e-09 -3.59531871e-79],[ 1.29026368e-070 -2.10292557e-032 -8.14897485e-100],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
45,[-0.70263724  0.34005851  0.62503975],[-0.83835184 -0.3746332  -0.3960002 ],[ 1.83575865e-10 -1.65072493e-17 -1.00000000e+00],[ 2.83398181e-68  4.95397972e-09 -4.30542013e-79],[ 1.44375698e-070 -2.19851308e-032 -9.94795583e-100],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
46,[-0.70193666  0.34005712  0.62581661],[-0.83951731 -0.37324648 -0.39483889],[ 1.87655395e-10 -1.15589712e-69 -1.00000000e+00],[ 3.25568431e-68  5.17415660e-09 -5.13531737e-79],[ 1.61152134e-70 -2.29622476e-32 -1.20916001e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
47,[-0.70124991  0.34005071  0.62659075],[-0.84077556 -0.37162385 -0.39369045],[ 1.91734792e-10 -1.31704926e-69 -1.00000000e+00],[ 3.72918752e-68  5.39911993e-09 -6.10193001e-79],[ 1.79452947e-70 -2.39606061e-32 -1.46363507e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
48,[-0.70055366  0.34005655  0.62736924],[-0.84198933 -0.36993251 -0.39268806],[ 1.95814322e-10 -1.65072516e-17 -1.00000000e+00],[ 4.25957977e-68  5.62886972e-09 -7.22412374e-79],[ 1.99379731e-70 -2.49802062e-32 -1.76463938e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
49,[-0.6998547   0.34006245  0.62813352],[-0.84319415 -0.36826861 -0.3916655 ],[ 1.99893720e-10 -1.69588194e-69 -1.00000000e+00],[ 4.85233085e-68  5.86340595e-09 -8.52288543e-79],[ 2.21038493e-70 -2.60210479e-32 -2.11945253e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
50,[-0.69917085  0.34005193  0.6289098 ],[-0.84438235 -0.36656638 -0.39070135],[ 2.03973183e-10  3.30145063e-17 -1.00000000e+00],[ 5.51331234e-68  6.10272865e-09 -1.00215098e-78],[ 2.44539754e-70 -2.70831313e-32 -2.53630917e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
51,[-0.69847007  0.34005558  0.62967928],[-0.84563902 -0.3649985  -0.38944928],[ 2.08052779e-10 -2.16146018e-69 -1.00000000e+00],[ 6.24881848e-68  6.34683779e-09 -1.17457980e-78],[ 2.69998637e-70 -2.81664563e-32 -3.02450125e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
52,[-0.69777633  0.34005501  0.6304551 ],[-0.84683003 -0.36360079 -0.38816666],[ 2.12132045e-10 -1.65072547e-17 -1.00000000e+00],[ 7.06558785e-68  6.59573339e-09 -1.37242691e-78],[ 2.97534965e-70 -2.92710230e-32 -3.59448877e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
53,[-0.69708911  0.34005752  0.63121485],[-0.84802348 -0.3617453  -0.38729383],[ 2.16211574e-10 -3.30145110e-17 -1.00000000e+00],[ 7.97082559e-68  6.84941545e-09 -1.59883843e-78],[ 3.27273352e-70 -3.03968313e-32 -4.25801969e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
54,[-0.6963879   0.34005587  0.63198774],[-0.84920094 -0.3600916  -0.38625354],[ 2.20291038e-10  1.65072563e-17 -1.00000000e+00],[ 8.97222645e-68  7.10788395e-09 -1.85727847e-78],[ 3.59343297e-70 -3.15438813e-32 -5.02825941e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,[-0.6956811   0.34006049  0.63275666],[-0.85035046 -0.35872366 -0.38499536],[ 2.24370502e-10 -1.65072571e-17 -1.00000000e+00],[ 1.00779985e-67  7.37113891e-09 -2.15155438e-78],[ 3.93879283e-70 -3.27121729e-32 -5.91993057e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
56,[-0.69499344  0.34005857  0.6335166 ],[-0.85148402 -0.35697488 -0.38411443],[ 2.28449965e-10 -3.80948972e-69 -1.00000000e+00],[ 1.12968874e-67  7.63918033e-09 -2.48584340e-78],[ 4.31020864e-70 -3.39017061e-32 -6.94946353e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
57,[-0.69430078  0.34006258  0.63428961],[-0.85277668 -0.35530394 -0.38279374],[ 2.32529495e-10 -4.24051058e-69 -1.00000000e+00],[ 1.26382018e-67  7.91200820e-09 -2.86472089e-78],[ 4.70912763e-70 -3.51124810e-32 -8.13515838e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
58,[-0.69359284  0.34005474  0.63505875],[-0.85400324 -0.35356601 -0.38166679],[ 2.36608893e-10 -1.65072596e-17 -1.00000000e+00],[ 1.41118390e-67  8.18962252e-09 -3.29319009e-78],[ 5.13704965e-70 -3.63444975e-32 -9.49735896e-99],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
59,[-0.6928847   0.34005445  0.6358136 ],[-0.85512449 -0.35191026 -0.38068527],[ 2.40688422e-10  1.65072604e-17 -1.00000000e+00],[ 1.57283115e-67  8.47202330e-09 -3.77671357e-78],[ 5.59552812e-70 -3.75977556e-32 -1.10586396e-98],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
60,[-0.69218795  0.34005748  0.63659169],[-0.856354   -0.35026189 -0.37943962],[ 2.44767820e-10 -1.65072613e-17 -1.00000000e+00],[ 1.74987748e-67  8.75921053e-09 -4.32124638e-78],[ 6.08617093e-70 -3.88722554e-32 -1.28440055e-98],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
61,[-0.69148282  0.3400609   0.63734325],[-0.8575188  -0.34847744 -0.37845077],[ 2.48847218e-10 -6.39329822e-69 -1.00000000e+00],[ 1.94350551e-67  9.05118421e-09 -4.93327092e-78],[ 6.61064145e-70 -4.01679968e-32 -1.48811065e-98],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
62,[-0.6907856   0.34005944  0.63811827],[-0.85882253 -0.3466516  -0.37716911],[ 2.52926747e-10  3.30145260e-17 -1.00000000e+00],[ 2.15496781e-67  9.34794435e-09 -5.61983364e-78],[ 7.17065940e-70 -4.14849798e-32 -1.72004668e-98],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
63,[-0.69006875  0.34006188  0.63887705],[-0.85988568 -0.3450595  -0.37620548],[ 2.57006145e-10  1.65072639e-17 -1.00000000e+00],[ 2.38558995e-67  9.64949094e-09 -6.38858369e-78],[ 7.76800183e-70 -4.28232045e-32 -1.98357294e-98],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
64,[-0.68936334  0.34006332  0.63963505],[-0.86116861 -0.34332446 -0.37485589],[ 2.61085675e-10  1.65072648e-17 -1.00000000e+00],[ 2.63677343e-67  9.95582399e-09 -7.24781341e-78],[ 8.40450406e-70 -4.41826707e-32 -2.28239174e-98],True,Inverted_polarities_magnetorquers,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
