,Sun,Magnetometer,Earth,Angular momentum of wheels,Angular velocity of satellite,Sun in view,Current fault,Current fault numeric,Current fault binary
11,[-0.72556014  0.34004765  0.59824754],[-0.79635275 -0.4256657  -0.42968711],[ 4.48741003e-11 -1.68997696e-73 -1.00000000e+00],[3.88243980e-72 3.15905953e-10 0.00000000e+00],[ 1.24379548e-073 -1.40195050e-033 -4.27985965e-105],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
12,[-0.72491055  0.34004602  0.59905228],[-0.79764109 -0.42435701 -0.42859049],[ 4.89536300e-11  1.65072287e-17 -1.00000000e+00],[6.78281582e-72 3.73343400e-10 0.00000000e+00],[ 1.92598801e-073 -1.65685059e-033 -9.08331142e-105],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
13,[-0.72425025  0.3400424   0.59986281],[-0.79882089 -0.4230325  -0.42770163],[ 5.30330276e-11 -4.85976046e-73 -1.00000000e+00],[1.13070287e-71 4.35567299e-10 0.00000000e+00],[ 2.87880238e-073 -1.93299236e-033 -1.81751467e-104],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
14,[-0.72359199  0.34004645  0.60064949],[-0.80014535 -0.4214008  -0.42683578],[ 5.71125573e-11  1.65072298e-17 -1.00000000e+00],[1.81189344e-71 5.02577653e-10 0.00000000e+00],[ 4.17568860e-073 -2.23037580e-033 -3.45848752e-104],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
15,[-0.72293167  0.34004424  0.60145646],[-0.80140227 -0.42005156 -0.42580639],[ 6.11919550e-11 -1.19142514e-72 -1.00000000e+00],[2.80714808e-71 5.74374461e-10 0.00000000e+00],[ 5.90231226e-073 -2.54900091e-033 -6.30154948e-104],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
16,[-0.72226929  0.34004856  0.60225103],[-0.80258723 -0.41865912 -0.42494503],[ 6.52714847e-11 -1.65072308e-17 -1.00000000e+00],[4.22411226e-71 6.50957722e-10 0.00000000e+00],[ 8.15749418e-073 -2.88886769e-033 -1.10551444e-103],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
17,[-0.72159871  0.34004636  0.60304747],[-0.80386452 -0.41709746 -0.42406549],[ 6.93508163e-11 -2.59740579e-72 -1.00000000e+00],[6.19655677e-71 7.32327438e-10 0.00000000e+00],[ 1.10541501e-072 -3.24997615e-033 -1.87588125e-103],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
18,[-0.72093516  0.34004221  0.60385678],[-0.80508997 -0.41584897 -0.42296546],[ 7.34303460e-11 -3.70282079e-72 -1.00000000e+00],[8.88849536e-71 8.18483607e-10 0.00000000e+00],[ 1.47202302e-072 -3.63232628e-033 -3.09031365e-103],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
19,[-0.72027121  0.34004544  0.60463234],[-0.80638979 -0.41431387 -0.42199469],[ 7.75097436e-11 -5.17484381e-72 -1.00000000e+00],[1.24986552e-70 9.09426230e-10 0.00000000e+00],[ 1.92996589e-072 -4.03591809e-033 -4.95821731e-103],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
20,[-0.71958648  0.34004954  0.60542675],[-0.80757019 -0.4129484  -0.42107483],[ 8.15892733e-11  1.65072330e-17 -1.00000000e+00],[1.72653101e-70 1.00515531e-09 0.00000000e+00],[ 2.49532747e-072 -4.46075157e-033 -7.76845656e-103],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
21,[-0.71893447  0.34004545  0.60621398],[-0.80889909 -0.41146999 -0.41996988],[ 8.56687370e-11 -1.65072336e-17 -1.00000000e+00],[2.34714856e-70 1.10567084e-09 0.00000000e+00],[ 3.18597692e-072 -4.90682672e-033 -1.19130268e-102],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
22,[-0.71826176  0.34004594  0.60701417],[-0.81017726 -0.40987395 -0.41906581],[ 8.97482006e-11 -1.27861141e-71 -1.00000000e+00],[3.14505470e-70 1.21097282e-09 0.00000000e+00],[ 4.02166276e-072 -5.37414354e-033 -1.79160599e-102],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
23,[-0.71759162  0.34004933  0.6078058 ],[-0.81138169 -0.40829418 -0.41827696],[ 9.38276643e-11 -1.68077769e-71 -1.00000000e+00],[4.15921789e-70 1.32106126e-09 0.00000000e+00],[ 5.02410677e-072 -5.86270203e-033 -2.64690170e-102],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
24,[-0.71691191  0.34004836  0.60860184],[-0.81258333 -0.40703846 -0.41716667],[ 9.79071279e-11  1.65072354e-17 -1.00000000e+00],[5.43487666e-70 1.43593615e-09 0.00000000e+00],[ 6.21709799e-072 -6.37250220e-033 -3.84730096e-102],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,[-0.71623539  0.34003942  0.60939011],[-0.81381759 -0.40546746 -0.41628965],[ 1.01986592e-10 -2.80489816e-71 -1.00000000e+00],[7.02421894e-70 1.55559750e-09 0.00000000e+00],[ 7.62658666e-072 -6.90354404e-033 -5.50892798e-102],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
26,[-0.71555475  0.34004969  0.61018163],[-0.81513919 -0.40405233 -0.41507808],[ 1.06065989e-10 -3.56755683e-71 -1.00000000e+00],[8.98710346e-70 1.68004530e-09 0.00000000e+00],[ 9.28077822e-072 -7.45582755e-033 -7.77989679e-102],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
27,[-0.71489655  0.34005286  0.61098037],[-0.81628448 -0.40247872 -0.41435556],[ 1.10145519e-10 -4.49563465e-71 -1.00000000e+00],[1.13918244e-69 1.80927955e-09 0.00000000e+00],[ 1.12102272e-071 -8.02935272e-033 -1.08473393e-101],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
28,[-0.71423062  0.34005028  0.61175162],[-0.817634   -0.40079972 -0.41332097],[ 1.14224983e-10 -5.61665737e-71 -1.00000000e+00],[1.43159199e-69 1.94330026e-09 0.00000000e+00],[ 1.34479314e-071 -8.62411957e-033 -1.49456177e-101],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
29,[-0.71354168  0.34004884  0.61255021],[-0.81875231 -0.39945938 -0.41240375],[ 1.18304512e-10 -6.96145052e-71 -1.00000000e+00],[1.78470261e-69 2.08210742e-09 0.00000000e+00],[ 1.60294255e-071 -9.24012809e-033 -2.03658645e-101],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
30,[-0.71286713  0.34004696  0.61334155],[-0.81995113 -0.39797249 -0.41145843],[ 1.22383910e-10 -8.56439307e-71 -1.00000000e+00],[2.20837766e-69 2.22570104e-09 0.00000000e+00],[ 1.89928754e-071 -9.87737828e-033 -2.74670057e-101],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
31,[-0.71220199  0.34005116  0.61411742],[-0.82129675 -0.39632192 -0.4103664 ],[ 1.26463308e-10  1.65072397e-17 -1.00000000e+00],[2.71367495e-69 2.37408110e-09 0.00000000e+00],[ 2.23791718e-071 -1.05358701e-032 -3.66884338e-101],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
32,[-0.71151739  0.34005476  0.61491472],[-0.82235874 -0.39512813 -0.40938962],[ 1.30542837e-10 -1.27015978e-70 -1.00000000e+00],[3.31294622e-69 2.52724763e-09 0.00000000e+00],[ 2.62320247e-071 -1.12156037e-032 -4.85645077e-101],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
33,[-0.71084873  0.34005585  0.61569325],[-0.82367109 -0.39334394 -0.40846846],[ 1.34622367e-10  1.65072410e-17 -1.00000000e+00],[4.01994156e-69 2.68520060e-09 0.00000000e+00],[ 3.05980566e-071 -1.19165788e-032 -6.37410724e-101],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
34,[-0.71016104  0.34005228  0.61646745],[-0.8248775  -0.3920356  -0.40729007],[ 1.38701699e-10  1.65072416e-17 -1.00000000e+00],[4.84991872e-69 2.84794003e-09 0.00000000e+00],[ 3.55268973e-071 -1.26387957e-032 -8.29942013e-101],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
35,[-0.70949613  0.34005226  0.61724352],[-0.8262088  -0.39040596 -0.4061554 ],[ 1.42781162e-10 -1.65072423e-17 -1.00000000e+00],[5.81975767e-69 3.01546592e-09 0.00000000e+00],[ 4.10712773e-071 -1.33822542e-032 -1.07251378e-100],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
36,[-0.70880786  0.34004379  0.61803491],[-0.82736366 -0.38881355 -0.40533123],[ 1.46860692e-10  1.65072430e-17 -1.00000000e+00],[6.94808023e-69 3.18777826e-09 0.00000000e+00],[ 4.72871220e-071 -1.41469544e-032 -1.37615348e-100],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
37,[-0.70810214  0.34004988  0.61880599],[-0.82851974 -0.38738658 -0.40433486],[ 1.50940156e-10 -1.65072436e-17 -1.00000000e+00],[8.25537506e-69 3.36487705e-09 0.00000000e+00],[ 5.42336454e-071 -1.49328963e-032 -1.75390891e-100],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
38,[-0.70742676  0.34005749  0.61960743],[-0.82981283 -0.38574819 -0.40324806],[ 1.55019619e-10 -3.61965001e-70 -1.00000000e+00],[9.76412798e-69 3.54676230e-09 0.00000000e+00],[ 6.19734447e-071 -1.57400798e-032 -2.22114759e-100],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
39,[-0.70674625  0.34005283  0.62038531],[-0.8310001  -0.38434414 -0.40214229],[ 1.59099017e-10 -1.65072450e-17 -1.00000000e+00],[1.14989579e-68 3.73343400e-09 0.00000000e+00],[ 7.05725934e-071 -1.65685049e-032 -2.79589072e-100],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
40,[-0.70606374  0.34005773  0.62115341],[-0.83230756 -0.38264819 -0.40105423],[ 1.63178547e-10 -1.65072457e-17 -1.00000000e+00],[1.34867581e-68 3.92489215e-09 0.00000000e+00],[ 8.01007359e-071 -1.74181718e-032 -3.49918452e-100],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
41,[-0.7053801   0.34005669  0.62193721],[-0.83351709 -0.3811568  -0.39996095],[ 1.67257944e-10 -5.74611775e-70 -1.00000000e+00],[1.57568435e-68 4.12113676e-09 0.00000000e+00],[ 9.06311813e-071 -1.82890803e-032 -4.35551197e-100],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
42,[-0.70469916  0.34004867  0.622709  ],[-0.83462294 -0.37964436 -0.39909235],[ 1.71337474e-10 -6.65242957e-70 -1.00000000e+00],[1.83411034e-68 4.32216782e-09 0.00000000e+00],[ 1.02240997e-070 -1.91812304e-032 -5.39324826e-100],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
43,[-0.70400089  0.3400513   0.62348922],[-0.83594848 -0.37800229 -0.39787486],[ 1.75416872e-10 -7.67483954e-70 -1.00000000e+00],[2.12741606e-68 4.52798533e-09 0.00000000e+00],[ 1.15011104e-070 -2.00946223e-032 -6.64516332e-100],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
44,[-0.70330076  0.34005597  0.62426909],[-0.83717453 -0.37625425 -0.39695282],[ 1.79496467e-10 -3.30144972e-17 -1.00000000e+00],[2.45935357e-68 4.73858930e-09 0.00000000e+00],[ 1.29026368e-070 -2.10292557e-032 -8.14897485e-100],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
45,[-0.70262014  0.34006029  0.62504575],[-0.83839616 -0.37484263 -0.39570808],[ 1.83575865e-10 -1.65072493e-17 -1.00000000e+00],[2.83398181e-68 4.95397972e-09 0.00000000e+00],[ 1.44375698e-070 -2.19851308e-032 -9.94795583e-100],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
46,[-0.70193065  0.34005829  0.6258161 ],[-0.83958062 -0.37303638 -0.39490283],[ 1.87655395e-10 -1.15589712e-69 -1.00000000e+00],[3.25568431e-68 5.17415660e-09 0.00000000e+00],[ 1.61152134e-70 -2.29622476e-32 -1.20916001e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
47,[-0.70124652  0.34005207  0.62658351],[-0.84083456 -0.37163013 -0.3935585 ],[ 1.91734792e-10 -1.31704926e-69 -1.00000000e+00],[3.72918752e-68 5.39911993e-09 0.00000000e+00],[ 1.79452947e-70 -2.39606061e-32 -1.46363507e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
48,[-0.70056102  0.34005463  0.62736596],[-0.84212299 -0.36988872 -0.39244261],[ 1.95814322e-10 -1.65072516e-17 -1.00000000e+00],[4.25957977e-68 5.62886972e-09 0.00000000e+00],[ 1.99379731e-70 -2.49802062e-32 -1.76463938e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
49,[-0.69986256  0.34006139  0.62814292],[-0.84325158 -0.36832201 -0.39149159],[ 1.99893720e-10 -1.69588194e-69 -1.00000000e+00],[4.85233085e-68 5.86340595e-09 0.00000000e+00],[ 2.21038493e-70 -2.60210479e-32 -2.11945253e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
50,[-0.69916486  0.34005433  0.62891655],[-0.8443659  -0.36676638 -0.39054916],[ 2.03973183e-10  3.30145063e-17 -1.00000000e+00],[5.51331234e-68 6.10272865e-09 0.00000000e+00],[ 2.44539754e-70 -2.70831313e-32 -2.53630917e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
51,[-0.69848248  0.34005368  0.62969317],[-0.84566515 -0.3651716  -0.38923021],[ 2.08052779e-10 -2.16146018e-69 -1.00000000e+00],[6.24881848e-68 6.34683779e-09 0.00000000e+00],[ 2.69998637e-70 -2.81664563e-32 -3.02450125e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
52,[-0.69778125  0.34005584  0.63044646],[-0.84686015 -0.36345365 -0.38823875],[ 2.12132045e-10 -1.65072547e-17 -1.00000000e+00],[7.06558785e-68 6.59573339e-09 0.00000000e+00],[ 2.97534965e-70 -2.92710230e-32 -3.59448877e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
53,[-0.69708207  0.34005147  0.63122068],[-0.84799044 -0.3617521  -0.38735982],[ 2.16211574e-10 -3.30145110e-17 -1.00000000e+00],[7.97082559e-68 6.84941545e-09 0.00000000e+00],[ 3.27273352e-70 -3.03968313e-32 -4.25801969e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
54,[-0.69637727  0.34006052  0.63198041],[-0.84923999 -0.36002685 -0.38622804],[ 2.20291038e-10  1.65072563e-17 -1.00000000e+00],[8.97222645e-68 7.10788395e-09 0.00000000e+00],[ 3.59343297e-70 -3.15438813e-32 -5.02825941e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
55,[-0.6956766   0.34005762  0.63275356],[-0.85037956 -0.35862538 -0.38502265],[ 2.24370502e-10 -1.65072571e-17 -1.00000000e+00],[1.00779985e-67 7.37113891e-09 0.00000000e+00],[ 3.93879283e-70 -3.27121729e-32 -5.91993057e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
56,[-0.69498446  0.3400599   0.63351961],[-0.85154249 -0.35691816 -0.38403751],[ 2.28449965e-10 -3.80948972e-69 -1.00000000e+00],[1.12968874e-67 7.63918033e-09 0.00000000e+00],[ 4.31020864e-70 -3.39017061e-32 -6.94946353e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
57,[-0.69428141  0.34005663  0.63429844],[-0.8527748  -0.35530931 -0.38279295],[ 2.32529495e-10 -4.24051058e-69 -1.00000000e+00],[1.26382018e-67 7.91200820e-09 0.00000000e+00],[ 4.70912763e-70 -3.51124810e-32 -8.13515838e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
58,[-0.69359341  0.34006085  0.6350457 ],[-0.85397403 -0.35355611 -0.38174131],[ 2.36608893e-10 -1.65072596e-17 -1.00000000e+00],[1.41118390e-67 8.18962252e-09 0.00000000e+00],[ 5.13704965e-70 -3.63444975e-32 -9.49735896e-99],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
59,[-0.69288173  0.34006085  0.63581901],[-0.85526582 -0.35175021 -0.38051566],[ 2.40688422e-10  1.65072604e-17 -1.00000000e+00],[1.57283115e-67 8.47202330e-09 0.00000000e+00],[ 5.59552812e-70 -3.75977556e-32 -1.10586396e-98],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
60,[-0.69218806  0.34005771  0.63658408],[-0.85636203 -0.35010296 -0.37956817],[ 2.44767820e-10 -1.65072613e-17 -1.00000000e+00],[1.74987748e-67 8.75921053e-09 0.00000000e+00],[ 6.08617093e-70 -3.88722554e-32 -1.28440055e-98],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
61,[-0.69149236  0.34005469  0.63734229],[-0.85744656 -0.34858291 -0.37851732],[ 2.48847218e-10 -6.39329822e-69 -1.00000000e+00],[1.94350551e-67 9.05118421e-09 0.00000000e+00],[ 6.61064145e-70 -4.01679968e-32 -1.48811065e-98],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
62,[-0.6907842   0.34006473  0.63809734],[-0.8586894  -0.34688879 -0.37725412],[ 2.52926747e-10  3.30145260e-17 -1.00000000e+00],[2.15496781e-67 9.34794435e-09 0.00000000e+00],[ 7.17065940e-70 -4.14849798e-32 -1.72004668e-98],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
63,[-0.69006946  0.34006357  0.63886652],[-0.85992738 -0.34504982 -0.37611902],[ 2.57006145e-10  1.65072639e-17 -1.00000000e+00],[2.38558995e-67 9.64949094e-09 0.00000000e+00],[ 7.76800183e-70 -4.28232045e-32 -1.98357294e-98],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
64,[-0.68937558  0.34005979  0.63963666],[-0.86106634 -0.34340056 -0.37502109],[ 2.61085675e-10  1.65072648e-17 -1.00000000e+00],[2.63677343e-67 9.95582399e-09 0.00000000e+00],[ 8.40450406e-70 -4.41826707e-32 -2.28239174e-98],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
65,[-0.68866971  0.34005777  0.64039379],[-0.86223346 -0.34172134 -0.37387163],[ 2.65165072e-10  1.65072656e-17 -1.00000000e+00],[2.90999894e-67 1.02669435e-08 0.00000000e+00],[ 9.08206058e-70 -4.55633786e-32 -2.62057123e-98],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
66,[-0.68794931  0.34005526  0.64116412],[-0.86344999 -0.3399244  -0.3727003 ],[ 2.69244668e-10  1.65072665e-17 -1.00000000e+00],[3.20682944e-67 1.05828494e-08 0.00000000e+00],[ 9.80262604e-70 -4.69653281e-32 -3.00257502e-98],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
67,[-0.68724268  0.34005392  0.64191504],[-0.86453916 -0.33845637 -0.37150953],[ 2.73324066e-10  1.65072674e-17 -1.00000000e+00],[3.52891357e-67 1.09035418e-08 0.00000000e+00],[ 1.05682162e-69 -4.83885192e-32 -3.43329374e-98],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
68,[-0.68653785  0.34005808  0.64267563],[-0.86580417 -0.33652339 -0.37031762],[ 2.77403595e-10  1.65072684e-17 -1.00000000e+00],[3.87798894e-67 1.12290207e-08 0.00000000e+00],[ 1.13809087e-69 -4.98329520e-32 -3.91807856e-98],True,Overheated_RW,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
